pmcid relevancy abstract body title
137370 2 0.10701355 0.104904346 0.10701355
1414004 2 3.7066355 0.28659064 0.29218298
1414023 2 0.19453959 0.19081612 0.19453959
2151894 2 0.18620023 0.18241371 0.18620023
2375967 2 1.8269504 0.10126024 0.10323617
2424119 2 2.4844353 0.19024709 0.19419621
2447617 2 0.19517788 0.1914056 0.19517788
2517085 2 0.06795962 0.066646144 0.06795962
2518379 2 0.18959032 0.18592605 0.18959032
2536546 2 0.2223628 0.2178409 0.2223628
2556735 2 0.20248288 0.19856942 0.20248288
2566562 2 3.535426 0.350965 0.3582503
2575601 2 2.1732032 0.24042225 0.2451137
2700595 2 0.31980363 0.31330016 0.31980363
2703212 2 3.4373171 0.32571283 0.33241645
2709613 2 2.4952357 0.14827055 0.15119271
2811919 2 2.3784947 0.23558788 0.2404366
2811943 2 0.23549993 0.23071086 0.23549993
2819256 2 2.7466779 0.17807585 0.18155071
2909783 2 3.6751568 0.2756579 0.2813313
2911700 2 1.8991253 0.1095877 0.11186251
2931126 2 0.33603764 0.32920405 0.33603764
3026928 2 0.19983259 0.19576885 0.19983259
3097575 2 0.31153798 0.30520266 0.31153798
3162713 2 0.2494541 0.24453743 0.2494541
3209993 2 2.3763328 0.19715717 0.20104279
3363371 2 2.8396318 0.16685416 0.17014258
3489798 2 0.17054021 0.16710106 0.17054021
3500003 2 3.235488 0.25634962 0.26135188
3500006 2 0.15233801 0.14926593 0.15233801
3500013 2 0.18169309 0.17802902 0.18169309
3703898 2 0.13937156 0.13653734 0.13937156
3815000 2 3.8017063 0.23572606 0.24037184
3860083 2 2.262441 0.21336453 0.21765444
