pmcid relevancy abstract body title
1087510 1 0.58427095 0.1178954 0.12189796
1112595 1 0.75371665 0.267747 0.27683702
1168906 2 0.5840237 0.104636304 1.7252735
1175897 1 0.09194592 0.088464975 0.09145798
1175916 1 0.41067958 0.1264066 0.1306981
1175924 1 0.10303572 0.09913492 0.10248893
1215528 1 0.34926018 0.0629247 0.06505361
1240959 1 0.08031622 0.07729671 0.07992093
1257604 1 0.6327458 0.1863132 0.19295129
1277009 1 0.26920903 0.25901714 0.2677804
137228 1 0.08464409 0.08146187 0.084227495
1386678 1 0.78188 0.21902098 0.22650835
1413549 1 0.0 0.0 0.0
1464381 2 0.0 0.0 0.0
1469866 1 0.24688694 0.04079957 0.042194333
1475232 1 0.2154797 0.03099745 0.032101847
1550803 1 0.5506073 0.1377434 0.14241979
1568358 2 0.05759324 0.05542801 0.057322852
1568380 1 0.05591954 0.053762283 0.055677764
1751045 1 0.15442249 0.14861694 0.15366249
1781795 1 0.0 0.0 0.0
1796861 2 0.53527313 0.1346066 0.13940248
1820987 1 0.1733038 0.16661814 0.17255452
183865 1 0.22960122 0.2209693 0.2284712
1851004 2 0.6460042 0.18515709 0.19144319
1891275 2 0.7697578 0.14997733 1.4556539
1939852 1 0.56253153 0.13236561 2.3024898
2002419 1 0.001667662 0.0016049659 0.0016594547
2018704 1 0.44964767 0.12576963 0.13025065
2025296 1 0.016360337 0.015723825 0.016285682
2082036 1 0.18346979 0.17657219 0.1825668
2128214 1 0.062590025 0.060220446 0.06225787
2133536 2 0.071019225 0.068349235 0.070669696
2136485 2 0.056886125 0.054672923 0.056626547
2202333 1 0.4780298 0.10570523 0.10947137
2206392 2 0.0 0.0 0.0
2253540 1 0.49081707 0.15762076 0.16323657
2364663 1 0.11551296 0.11101884 1.3305235
2365966 1 0.5528294 0.20584163 0.21287847
2384718 1 0.014493438 0.013934314 0.014430776
2385654 1 0.0445297 0.042855594 0.04432064
2385751 1 0.016559694 0.015932765 0.016471814
2385823 1 0.0025564104 0.002456951 0.002544745
2386861 1 0.51330394 0.12547009 0.12975936
2390549 1 0.0 0.0 0.0
2448050 1 0.01648946 0.015869534 0.016408306
2474644 1 0.15881701 0.15284622 0.15803535
2492864 2 0.525185 0.16263215 0.16842653
2515635 1 0.19689918 0.18930325 0.19604787
2546376 1 0.77503335 0.18974802 0.19623469
2546434 1 0.19625832 0.18887994 0.19533694
2559831 1 0.48016295 0.14953943 0.15465154
2566980 1 0.56549376 0.13033569 0.13499296
2570830 2 0.08694425 0.083561614 0.08654751
2570908 2 0.08395584 0.08077738 0.0835103
2575602 2 0.66868305 0.18108015 0.18755066
2578943 2 0.025916694 0.024916885 0.02580464
2583042 1 0.6532273 0.18213786 0.18864617
2591620 2 0.050601833 0.048686117 0.0503333
2600388 1 0.09380446 0.09027784 0.09334279
2621130 1 0.7041515 0.19247061 0.19905037
2627963 1 0.019281624 0.018551648 0.019179301
2636786 1 0.3421458 0.32919264 0.34033012
2644295 2 0.7017837 0.24796918 2.260281
2647170 1 0.6446263 0.16138576 1.6364547
2680832 2 0.19587393 0.18831757 0.19502708
2681119 2 0.12859829 0.12363725 0.1280423
2698064 2 0.1109861 0.10681354 0.11046504
2700454 2 0.22266278 0.21423307 0.22148117
2700478 1 0.48041707 0.13494532 0.13951088
2705343 1 0.47212964 0.144912 0.15009011
2714572 2 0.19211552 0.1846411 0.19123885
2725817 2 0.15691423 0.15101501 0.15617757
2725833 2 0.5189268 0.13874926 0.1434598
2725834 2 0.16429883 0.15790665 0.1635491
2725870 1 0.55531913 0.11940813 0.12344804
2725948 2 0.13158163 0.12650552 0.13101275
2727333 2 0.09994194 0.09615828 0.09941157
2729879 2 0.10410649 0.10005615 0.103631444
2732551 1 0.27558202 0.26495066 1.8410454
2750192 2 0.41390207 0.14252397 0.14760193
2754485 1 0.43624008 0.10634174 0.11013056
2764845 2 0.49398297 0.12640174 0.13090529
2780641 1 0.5325361 0.13274978 0.13724108
2783073 2 0.5221809 0.21272053 0.22029951
2802352 1 0.0 0.0 0.0
2803920 1 0.22790587 0.21933767 0.22678418
2803992 1 0.7246659 0.24592018 0.25432712
2811908 2 0.0 0.0 0.0
2815980 2 0.28418317 0.27349925 0.282849
2817000 1 0.18525663 0.17810984 0.18445568
2828091 2 0.9065954 0.25453857 0.26324013
2829597 1 0.20100193 0.19318178 0.20008472
2842275 2 0.28197443 0.27129927 0.28047806
2846739 1 0.0 0.0 0.0
2850176 2 0.1423924 0.13703912 0.1417239
2855073 1 0.24762468 0.23799062 0.24649471
2860402 1 0.2899767 0.2786949 0.28865343
2862513 1 0.20862733 0.20078392 0.20764787
2878208 2 0.10741548 0.10323639 0.10692532
2890005 1 0.49397957 0.15943561 0.1651327
2893430 2 0.19489162 0.18737312 0.19404902
2911751 1 0.3904827 0.09073214 0.093964815
2918871 2 0.17200777 0.16531566 0.17122285
2923780 1 0.17097408 0.16454625 0.17013262
2930172 2 0.07670111 0.073817514 0.07632362
2941259 1 0.17236644 0.16588627 0.17155722
2946718 1 0.19361034 0.18633151 2.1750045
2946956 1 0.33767405 0.16720241 0.17291835
2954014 2 0.10107625 0.09727626 0.10057879
2955686 2 0.56178373 0.16773091 1.3342417
2958005 2 0.12333321 0.118534826 0.12277041
2958022 1 0.6580884 0.12327133 0.12744194
2958032 2 0.24846646 0.23888117 0.24739222
2958542 1 0.6693812 0.14433096 0.14923099
2958958 2 0.4326138 0.12911086 0.13349418
2966984 1 0.18730326 0.18007754 0.18649346
2974228 2 0.66879874 0.22954871 0.23772724
2988176 2 0.13401042 0.12897226 0.13335088
2991321 2 0.11035955 0.10621055 0.1098164
3000139 1 0.108905785 0.10478277 0.10832784
3000162 1 1.0625265 0.2842078 0.29436335
3012278 1 0.7761754 0.1910584 2.435383
3033073 2 0.0 0.0 0.0
3033095 1 0.75728226 0.15958686 0.16504246
3034701 1 0.34138316 0.10086603 0.10445976
3035547 2 0.6067839 0.15915656 0.16454127
3052621 2 0.09593901 0.09223789 0.095524214
3063653 2 0.20784101 0.19975479 0.20689258
3066183 1 0.18657158 0.17931284 0.18572022
3075397 1 0.24771094 0.23839818 0.2464918
3079651 1 0.63887376 0.23557012 0.24396318
3085223 2 0.8206956 0.30678543 0.31771582
3086217 2 0.30124238 0.2899171 0.2997598
3090107 2 0.16856079 0.1620581 0.16783203
3097723 2 0.21177378 0.20360403 1.7762914
3097804 2 0.22956724 0.22063574 0.2285197
3099506 1 0.56644225 0.17578071 0.1817485
3109342 1 0.42229372 0.072707206 0.07516709
3114546 2 0.0 0.0 0.0
3118372 2 0.5557381 0.18456276 0.1911385
3118811 2 0.17440096 0.16784431 0.17358217
3121612 2 0.48482892 0.114444986 0.11835737
3125024 1 0.52073014 0.15843837 0.16408333
3129349 2 0.13707793 0.13192444 0.13643436
3159900 1 0.4542539 0.11035805 1.5174776
3162819 1 0.21713153 0.20891121 0.21597925
3162821 1 0.22337063 0.21491411 0.22218524
3170265 2 0.83482456 0.19341736 1.7642086
3176209 2 0.25830585 0.24825622 1.9905071
3205006 1 0.68949324 0.25897357 0.26773536
3218869 1 0.8605627 0.16956335 0.17530015
3219246 1 0.43644917 0.09004172 0.09311985
3223529 2 0.0 0.0 0.0
3226624 1 0.15132143 0.14543413 0.1506309
3257067 1 0.18566005 0.1784977 1.5734943
3266655 1 0.16151527 0.15544306 0.16072035
3276904 1 0.13610491 0.1308543 0.13551648
3278951 2 0.20118925 0.19362548 0.20024471
3279317 1 0.0 0.0 0.0
3291226 2 0.17980434 0.17299718 0.17885014
3294754 2 0.11750308 0.11297008 0.11699506
3301050 2 0.11852082 0.114064984 0.11796438
3309579 1 0.3102637 0.29851753 0.3086172
3310460 2 0.49329925 0.12532327 0.12980142
3311181 2 0.96153516 0.28347886 0.2931698
3314854 2 0.18412831 0.17696464 0.1832881
3316689 2 0.63953096 0.1721614 0.17831321
3320461 2 0.20567259 0.19794028 0.20470701
3321975 1 0.102863975 0.098895706 0.102419235
3322057 1 0.7000517 0.15153171 0.15665844
3322781 2 0.23829807 0.22933921 0.23712528
3322905 2 0.5825964 0.13404962 0.13863221
3322907 1 0.2808561 0.27029723 0.27947384
3322910 2 0.1802929 0.17327847 0.1794702
3323160 2 0.1999611 0.19218144 0.19904864
3323212 2 0.22217317 0.21360222 0.2212126
3323328 2 0.17652403 0.16988757 0.17565526
3364540 2 0.7480783 0.27880326 0.28873667
3374420 2 0.12709479 0.122316614 0.1264981
3374421 2 0.18630207 0.17924893 0.1853134
3376101 2 0.11098726 0.10681466 1.26184
3376151 1 0.108370684 0.10429645 0.10783733
3378931 1 0.89478153 0.310438 0.32097736
3381396 1 0.54852146 0.11440308 0.11849103
3385239 2 0.124526 0.11984441 0.12391312
3389947 1 0.54700404 0.1623665 0.16815141
3396276 2 0.49297398 0.1851804 0.19177814
3403114 1 0.13854192 0.13315183 0.13790971
3414549 1 0.19129692 0.18405469 0.19028176
3416909 2 0.21686679 0.20850055 0.21592914
3420557 1 0.5962645 0.11118519 0.11498614
3429833 1 0.729603 0.21647538 0.22387573
3432326 1 0.082994506 0.0798743 0.082586035
3436624 1 0.2167866 0.20863645 0.21576883
3436764 1 0.17383423 0.16725312 0.17291173
3439446 1 0.60249805 0.19149527 0.19797407
3446154 2 0.19903505 0.19155227 0.19810063
3447288 1 0.13274793 0.1276268 0.132174
3456478 1 0.44827154 0.14663418 0.15187384
3458229 1 0.40441975 0.10880599 0.112525605
3462154 1 0.10567613 0.10159939 0.10521924
3463044 1 0.23115426 0.22223686 0.23015489
3481388 2 0.43106705 0.08756292 0.090556316
3486933 2 0.07681081 0.07384762 0.07647872
3496690 1 0.5452013 0.16628106 0.17222275
3499172 1 0.09566988 0.09207314 0.09522072
3502361 1 0.511576 0.14982074 0.15515867
3511061 2 0.5627948 0.17599021 0.18194444
3519021 2 0.18610644 0.17910974 0.18523273
3522360 2 0.19219837 0.1849726 0.19129604
35282 2 0.19446298 0.18689725 0.1935756
3533152 1 0.19404438 0.18655857 0.19320543
3535733 2 0.18315415 0.17626841 0.18225275
