pmcid	title	abstract	body	relevancy
2931126	8.592659	0.1504062	0.1504062	2
2809071	8.073972	5.938076	5.5668745	0
3507669	7.6129975	4.9816136	3.8425398	0
2709971	7.037338	4.994642	6.219446	0
1262688	6.730815	5.7901874	6.6036315	0
3177920	6.726795	4.8582115	4.0461407	0
2740083	6.505717	6.449311	4.3161225	0
2726499	6.1228995	4.262782	3.4214046	0
3783373	0.44094947	0.44094947	0.44094947	0
3403857	0.42184314	0.42184314	0.42184314	0
3378939	0.42137948	0.42137948	0.42137948	0
3490930	0.37594268	0.37594268	0.37594268	0
3408279	0.35309267	0.35309267	0.35309267	0
3800611	0.34075895	0.34075895	0.34075895	0
3229010	0.32505965	0.32505965	5.788721	0
3136022	0.31467548	0.31467548	0.31467548	0
3134893	0.31175405	0.31175405	0.31175405	0
3508267	0.30084902	0.30084902	0.30084902	0
3280326	0.2987692	0.2987692	0.2987692	0
3502762	0.2947097	0.2947097	0.2947097	0
2770492	0.2931072	0.2931072	0.2931072	0
3297481	0.28856725	0.28856725	0.28856725	0
3654159	0.2832994	0.2832994	0.2832994	0
3201889	0.28231233	0.28231233	0.28231233	0
3445056	0.28044382	0.28044382	0.28044382	0
3737464	0.27956107	0.27956107	4.851746	0
3475065	0.27940503	0.27940503	0.27940503	0
2831203	0.2793883	0.2793883	0.2793883	0
3481392	0.27876866	0.27876866	0.27876866	0
2740283	0.2732206	0.2732206	0.2732206	0
3152174	0.27183068	0.27183068	0.27183068	0
3702522	0.27119657	0.27119657	0.27119657	0
29099	0.26723766	0.26723766	0.26723766	0
3350272	0.2664624	7.3582277	5.2426333	0
2944142	0.2654398	0.2654398	1.5084995	0
3228382	0.26442018	0.26442018	0.26442018	0
3445178	0.25986356	0.25986356	0.25986356	0
2773603	0.25954336	0.25954336	3.3235018	0
3833473	0.25740564	0.25740564	3.8949058	0
3556865	0.25280434	0.25280434	0.25280434	0
3151459	0.2527009	0.2527009	4.1372223	0
3524703	0.25206974	0.25206974	2.4819953	0
2999990	0.25204545	0.25204545	0.25204545	0
3701368	0.25055262	0.25055262	0.25055262	0
3888331	0.24894795	0.24894795	0.24894795	0
2746805	0.2479971	0.2479971	0.2479971	0
2827708	0.24748017	0.24748017	0.24748017	0
3019363	0.2474795	0.2474795	0.2474795	0
2630936	0.24630114	0.24630114	0.24630114	0
481084	0.24485482	0.24485482	0.24485482	0
3088008	0.24483563	0.24483563	0.24483563	0
3099599	0.24118969	0.24118969	0.24118969	0
3385398	0.24008046	0.24008046	0.24008046	0
2868039	0.23924455	0.23924455	0.23924455	0
3249314	0.23840925	0.23840925	0.23840925	0
3117824	0.23750895	0.23750895	4.45417	0
3318096	0.2367062	0.2367062	0.2367062	0
3278935	0.23614061	0.23614061	0.23614061	0
3114312	0.23613413	0.23613413	5.2587233	0
2672291	0.23598799	0.23598799	0.23598799	0
3716027	0.23540936	0.23540936	0.23540936	0
3032252	0.23445563	0.23445563	0.23445563	0
3600275	0.23231748	0.23231748	0.23231748	0
3674281	0.23143056	0.23143056	0.23143056	0
3441877	0.23105134	0.23105134	0.23105134	0
3628464	0.23098555	0.23098555	0.23098555	0
2769272	0.22994298	0.22994298	0.22994298	0
3161953	0.22882384	0.22882384	0.22882384	0
3488505	0.22774929	0.22774929	0.22774929	0
3789896	0.22710474	0.22710474	0.22710474	0
3106393	0.22661279	0.22661279	0.22661279	0
2880141	0.22634487	6.5597706	5.5306916	0
3833481	0.22612342	0.22612342	0.22612342	0
3740609	0.22604446	0.22604446	4.041866	0
2884462	0.22577113	0.22577113	0.22577113	0
3298221	0.223408	0.223408	0.223408	0
3438443	0.22300433	0.22300433	4.6964445	0
3601985	0.22260673	0.22260673	0.22260673	0
2640105	0.2225708	0.2225708	0.2225708	0
3731672	0.2224015	0.2224015	0.2224015	0
3468804	0.22229657	0.22229657	0.22229657	0
3683414	0.2212627	0.2212627	0.2212627	0
3596397	0.22052222	0.22052222	0.22052222	0
3160387	0.21979176	0.21979176	0.21979176	0
3884585	0.219337	0.219337	0.219337	0
2840592	0.21870457	0.21870457	5.256081	0
3690066	0.2180885	0.2180885	0.2180885	0
3352042	0.21762268	0.21762268	0.21762268	0
3030031	0.2161345	0.2161345	0.2161345	0
3716954	0.21546258	0.21546258	0.21546258	0
3046346	0.21544349	0.21544349	3.6461341	0
2981764	0.21537524	0.21537524	0.21537524	0
3658250	0.21510357	0.21510357	0.21510357	0
3087249	0.21457878	0.21457878	0.21457878	0
3503657	0.214448	0.214448	0.214448	0
3176909	0.2137533	0.2137533	4.722204	0
3074312	0.21321557	0.21321557	0.21321557	0
3815000	0.21321112	0.21321112	0.21321112	2
3657989	0.21303211	0.21303211	0.21303211	0
3717529	0.21285026	0.21285026	0.21285026	0
2740362	0.21263549	0.21263549	0.21263549	0
3460160	0.21160837	0.21160837	0.21160837	0
3579052	0.21116501	0.21116501	0.21116501	0
3680202	0.21078727	0.21078727	0.21078727	0
3200050	0.21071967	0.21071967	4.400334	0
3020346	0.21069723	0.21069723	0.21069723	0
3821438	0.21055368	0.21055368	0.21055368	0
3035020	0.21050729	0.21050729	0.21050729	0
2884457	0.21013084	0.21013084	0.21013084	0
3369968	0.21007288	0.21007288	0.21007288	0
3395851	0.2098906	0.2098906	0.2098906	0
1564177	0.20937401	0.20937401	3.0797405	0
2990839	0.20897667	0.20897667	3.8269165	0
3049979	0.20841098	0.20841098	0.20841098	0
529263	0.20812386	0.20812386	0.20812386	0
