pmcid relevancy abstract body title
1065003 1 0.0 0.0 0.0
1065094 1 0.0918093 0.07504186 0.0918093
137397 2 0.05345236 0.043487582 0.05345236
1474617 1 0.011855219 0.009748382 0.011855219
1523191 1 0.11741944 0.09497912 0.11741944
1557713 2 0.04958671 0.040689446 0.04958671
1617112 1 0.092327654 0.07546555 0.092327654
1764004 2 0.18723291 0.15232828 0.18723291
1906866 1 0.1771405 0.14328676 0.1771405
1939921 1 0.12194926 0.100277185 0.12194926
2125882 1 0.02586719 0.021044938 0.02586719
2211302 2 0.17393094 0.14150612 0.17393094
2270282 1 0.09521941 0.0770218 0.09521941
2288601 1 0.1362873 0.111396715 0.1362873
2291339 2 0.06316772 0.051095583 0.06316772
2323013 1 0.16091417 0.13091598 0.16091417
2362714 1 0.02574225 0.021123359 0.02574225
2448694 1 0.007065089 0.005714862 0.007065089
2582334 2 0.033090558 0.026766539 0.033090558
2612756 1 0.24423495 0.19755861 0.24423495
2621418 1 0.08703706 0.07142014 0.08703706
2628138 2 0.09859908 0.07975557 0.09859908
2637917 1 0.23840483 0.19603696 0.23840483
2650596 1 0.031775605 0.026128633 0.031775605
2669462 1 0.090963475 0.07400574 0.090963475
2671519 1 0.090310074 0.07410589 0.090310074
2672442 2 0.08177794 0.067104645 0.08177794
2693784 1 0.06037516 0.04954214 0.06037516
2700473 1 0.036023717 0.029621799 0.036023717
2700484 2 0.16274624 0.13302337 0.16274624
2700591 1 0.17308596 0.1420294 0.17308596
2706214 1 0.03995931 0.032509957 0.03995931
2737775 2 0.08600069 0.06956489 0.08600069
2743643 1 0.036924858 0.030181153 0.036924858
2754094 1 0.032653596 0.026689965 0.032653596
2760911 2 0.05135531 0.04154067 0.05135531
2767138 1 0.17569092 0.14211419 0.17569092
2783053 1 0.12390624 0.1008072 0.12390624
2789929 2 0.09220648 0.07501703 0.09220648
2791737 2 0.15389365 0.1265446 0.15389365
2803902 1 0.18727441 0.15236205 0.18727441
2810585 2 0.11334267 0.093005784 0.11334267
2811908 1 0.04173476 0.03431791 0.04173476
2816287 1 0.11473221 0.0943427 0.11473221
2817864 2 0.20995978 0.17081831 0.20995978
2840827 2 0.25328818 0.20606929 0.25328818
2846739 1 0.13091755 0.10765167 0.13091755
2878708 1 0.1193721 0.09711832 0.1193721
2887806 2 0.056598827 0.046443388 0.056598827
2906941 2 0.2518539 0.20490241 0.2518539
2958892 1 0.12735721 0.104505695 0.12735721
2984474 2 0.032314118 0.026516048 0.032314118
2984575 1 0.07751117 0.06360346 0.07751117
2988177 1 0.09286819 0.07555537 0.09286819
2998658 2 0.13037924 0.1069855 0.13037924
3003678 2 0.12677021 0.10313726 0.12677021
3033073 2 0.10437089 0.08442431 0.10437089
3034954 1 0.04445276 0.03633421 0.04445276
3047355 1 0.026472244 0.021722373 0.026472244
3047823 2 0.04822127 0.039231688 0.04822127
3047842 2 0.13544725 0.110196695 0.13544725
3060149 2 0.087231964 0.071300514 0.087231964
3069387 2 0.057480954 0.04726579 0.057480954
3087018 2 0.06470558 0.052339535 0.06470558
3092060 2 0.04586548 0.03748892 0.04586548
3099612 1 0.107549705 0.08790755 0.107549705
3114546 1 0.25670427 0.21064422 0.25670427
3135096 1 0.11375887 0.09255153 0.11375887
3137850 2 0.08668177 0.07127721 0.08668177
3152527 1 0.14992175 0.12302152 0.14992175
3157673 2 0.056647133 0.04648303 0.056647133
3161951 1 0.18530999 0.14989495 0.18530999
3195099 1 0.03995817 0.03232167 0.03995817
3199125 2 0.037940722 0.03113308 0.037940722
3206769 1 0.08668232 0.07011625 0.08668232
3207060 2 0.14021283 0.11341642 0.14021283
3219017 2 0.090309955 0.074105784 0.090309955
3223529 1 0.10672262 0.08682701 0.10672262
3226573 2 0.11139554 0.09062878 0.11139554
3227138 2 0.07460349 0.060345836 0.07460349
3236138 1 0.2832773 0.23293495 0.2832773
3259378 2 0.20425794 0.16760825 0.20425794
3259385 1 0.070590585 0.05792463 0.070590585
3279317 1 0.13336453 0.107876904 0.13336453
3288010 1 0.051225457 0.041435637 0.051225457
3301634 2 0.016953843 0.013713754 0.016953843
3339066 1 0.054475736 0.044320174 0.054475736
3422178 2 0.063533604 0.051930256 0.063533604
3424120 2 0.044018023 0.036195405 0.044018023
3436728 2 0.082313016 0.066967934 0.082313016
3466862 2 0.20665547 0.1699299 0.20665547
3488388 1 0.3518868 0.2887483 0.3518868
3536353 2 0.1613654 0.13241185 0.1613654
3538708 2 0.033994302 0.027894756 0.033994302
3543180 1 0.064581335 0.05223904 0.064581335
3555706 1 0.09377652 0.07629436 0.09377652
3577793 2 0.06434819 0.052352168 0.06434819
3608039 2 0.18702988 0.15379205 0.18702988
3609960 1 0.043594982 0.035772808 0.043594982
3611086 1 0.21981424 0.17966887 0.21981424
3616178 1 0.15547706 0.12649247 0.15547706
3629711 1 0.27621138 0.22665119 0.27621138
3646731 2 0.023235075 0.019105878 0.023235075
3686606 1 0.056856982 0.045990907 0.056856982
3701778 2 0.1105107 0.09068193 0.1105107
3719282 1 0.22173059 0.18039477 0.22173059
3734890 2 0.08220184 0.067189045 0.08220184
3744738 2 0.05682398 0.04596421 0.05682398
3772272 1 0.08306567 0.06719079 0.08306567
3793431 2 0.2275506 0.18711168 0.2275506
3845254 2 0.08614592 0.070688896 0.08614592
3881380 2 0.2106574 0.17285946 0.2106574
