pmcid relevancy abstract body title
1079798 1 0.23039119 0.21022843 0.23039119
1097718 1 0.16936208 0.15294468 0.16936208
1164411 2 0.077231474 0.0697449 0.077231474
122065 1 0.10538981 0.094604686 0.10538981
128860 1 0.04881023 0.044134405 0.04881023
130964 2 0.050804995 0.045880124 0.050804995
1468413 1 0.07386345 0.066528946 0.07386345
1574321 1 0.0864611 0.078178465 0.0864611
1619718 1 0.15599607 0.14050595 0.15599607
1626073 1 0.21669571 0.19517827 0.21669571
1716812 1 0.030813267 0.027753567 0.030813267
1764411 2 0.031383626 0.028171964 0.031383626
1853078 1 0.17947912 0.16228573 0.17947912
1891278 1 0.048650123 0.043934137 0.048650123
1910602 1 0.13691314 0.123797394 0.13691314
1976608 1 0.038189203 0.034847066 0.038189203
2001743 2 0.011323765 0.010226076 0.011323765
2008365 1 0.0036221053 0.0032624374 0.0036221053
2008663 1 0.0 0.0 0.0
2009205 1 0.014511874 0.013070872 0.014511874
2009549 1 0.0 0.0 0.0
2010206 1 0.0 0.0 0.0
2010564 1 0.008083696 0.00730931 0.008083696
2033331 1 0.012863701 0.01158636 0.012863701
2039779 1 0.10782055 0.098384604 0.10782055
2040155 1 0.25281706 0.22859818 0.25281706
2045078 1 0.041390397 0.037425358 0.041390397
2063938 1 0.057681452 0.05209 0.057681452
2071239 2 0.010488892 0.009472133 0.010488892
2120913 1 0.004566437 0.0040991283 0.004566437
2137813 1 0.056491267 0.051079627 0.056491267
2150072 1 0.021751914 0.019591993 0.021751914
2174811 1 0.05315654 0.04850453 0.05315654
2247320 1 0.0062603243 0.0056196703 0.0062603243
2259331 1 0.14359269 0.12933421 0.14359269
2324103 1 0.17629164 0.15878622 0.17629164
2359923 1 0.18545721 0.16647834 0.18545721
2360534 1 0.114138745 0.103204705 0.114138745
2362747 2 0.06453645 0.058128104 0.06453645
2362869 2 0.046040464 0.041629974 0.046040464
2363293 2 0.027954968 0.025508484 0.027954968
2364167 2 0.07463845 0.06700028 0.07463845
2374411 1 0.008190313 0.0074735363 0.008190313
2377048 1 0.021484248 0.019401634 0.021484248
2377088 1 0.09722254 0.08727322 0.09722254
2386133 1 0.12849815 0.11604195 0.12849815
2386495 1 0.2000267 0.17955685 0.2000267
2394323 1 0.15466376 0.13883615 0.15466376
2409350 1 0.20866172 0.18730819 0.20866172
2423373 1 0.19869085 0.17896125 0.19869085
2442097 1 0.051889237 0.047348134 0.051889237
2448638 2 0.0123451445 0.011162528 0.0123451445
2453007 1 0.15293519 0.13811016 0.15293519
2488397 1 0.121324584 0.108908765 0.121324584
2492852 1 0.1496203 0.13652624 0.1496203
2515291 1 0.2179637 0.19565825 0.2179637
2518080 1 0.17012464 0.15323158 0.17012464
2527302 1 0.1863377 0.16827472 0.1863377
2542395 2 0.11384471 0.102194354 0.11384471
2564833 1 0.12774476 0.11550732 0.12774476
2566573 1 0.12873504 0.11556086 0.12873504
2610029 1 0.13084246 0.11939175 0.13084246
2627155 1 0.17427734 0.15758225 0.17427734
2627450 1 0.23378442 0.2111221 0.23378442
2628170 1 0.12357675 0.11130582 0.12357675
2633324 1 0.14669779 0.1338595 0.14669779
2637891 1 0.0526888 0.04758132 0.0526888
2664807 1 0.063579656 0.057266314 0.063579656
2667937 1 0.08123366 0.073359124 0.08123366
2670000 1 0.17209342 0.15541124 0.17209342
2676285 1 0.121502385 0.11086907 0.121502385
2678864 2 0.13704889 0.123763815 0.13704889
2686156 2 0.05239022 0.047371443 0.05239022
2687647 1 0.12788539 0.115634464 0.12788539
2687766 1 0.16471796 0.14786145 0.16471796
2688344 1 0.17035306 0.15383957 0.17035306
2688666 1 0.14009131 0.12651132 0.14009131
2691665 2 0.19161503 0.17258802 0.19161503
2695684 1 0.13822716 0.12613018 0.13822716
2695685 2 0.03931706 0.03550579 0.03931706
2697381 1 0.09306295 0.08414789 0.09306295
270054 1 0.12379096 0.11149875 0.12379096
2702373 1 0.12884432 0.11605033 0.12884432
2708144 1 0.081764415 0.07339701 0.081764415
2719082 1 0.22172669 0.19970967 0.22172669
2726128 1 0.20157257 0.18226273 0.20157257
2729239 1 0.14894542 0.13370301 0.14894542
2732778 2 0.39134416 0.35340852 0.39134416
2735164 1 0.1401474 0.12656197 0.1401474
2735811 1 0.13090368 0.118214294 0.13090368
2736979 1 0.0568734 0.05105323 0.0568734
2736982 1 0.19985153 0.18070655 0.19985153
2741037 2 0.08645026 0.07816867 0.08645026
2741116 1 0.22973624 0.20746635 0.22973624
2747696 1 0.04970105 0.04476583 0.04970105
2752792 1 0.124774925 0.11200601 0.124774925
2760573 1 0.20957993 0.18876907 0.20957993
2762046 2 0.22789118 0.20794721 0.22789118
2768446 1 0.24653836 0.22130872 0.24653836
2769307 1 0.0833014 0.076011255 0.0833014
2769428 1 0.102093734 0.0921971 0.102093734
2771154 1 0.24046601 0.21743031 0.24046601
2772987 2 0.27939776 0.25494617 0.27939776
2774663 1 0.038466427 0.034646787 0.038466427
2777911 2 0.18481432 0.16590123 0.18481432
2779445 1 0.14042819 0.12813857 0.14042819
2788474 2 0.10510575 0.09466895 0.10510575
2791478 2 0.14225014 0.12769288 0.14225014
2794357 1 0.103990264 0.09334836 0.103990264
2801015 1 0.06435513 0.05872307 0.06435513
280655 1 0.22688574 0.20366724 0.22688574
2813652 1 0.13869528 0.12450182 0.13869528
2817804 2 0.18531315 0.1673495 0.18531315
2818151 1 0.13088821 0.11789126 0.13088821
2828397 1 0.18338531 0.16581772 0.18338531
2837058 1 0.26903903 0.245494 0.26903903
2837291 1 0.18456052 0.1656734 0.18456052
2837297 1 0.15125315 0.1367637 0.15125315
2839999 1 0.18552478 0.166539 0.18552478
2840002 2 0.14550816 0.13140306 0.14550816
2840009 2 0.15054199 0.13513619 0.15054199
2840014 2 0.24682724 0.22290061 0.24682724
2843649 1 0.11981388 0.10932834 0.11981388
2850516 1 0.20855036 0.18857205 0.20855036
2852601 1 0.14704871 0.13296203 0.14704871
2852697 1 0.23665336 0.21315412 0.23665336
2860392 1 0.107866645 0.09715569 0.107866645
2862176 1 0.27632514 0.24953909 0.27632514
2876274 2 0.21319649 0.1920265 0.21319649
2876297 1 0.14013188 0.12654793 0.14013188
2876299 1 0.17835553 0.16010343 0.17835553
2876303 1 0.1045326 0.09451878 0.1045326
2876304 1 0.029215872 0.026659036 0.029215872
2892687 1 0.15299886 0.13734165 0.15299886
2903953 1 0.26924857 0.2416949 0.26924857
2905323 1 0.24363679 0.22029734 0.24363679
2912863 1 0.28283057 0.2554139 0.28283057
2914265 1 0.18618336 0.16713017 0.18618336
2920711 1 0.2356637 0.21226275 0.2356637
2923788 1 0.16091396 0.14531548 0.16091396
2925815 2 0.19920695 0.18177332 0.19920695
2948500 1 0.10986702 0.098623715 0.10986702
2964787 1 0.03831271 0.0345988 0.03831271
2965715 1 0.03629283 0.03311665 0.03629283
2966613 1 0.13196093 0.119169064 0.13196093
2967835 1 0.058253005 0.052672602 0.058253005
2972238 1 0.13195194 0.11931148 0.13195194
2980629 1 0.25964683 0.23692378 0.25964683
2981839 1 0.15292466 0.13727503 0.15292466
2988711 1 0.16696547 0.15097085 0.16696547
2988858 1 0.18122853 0.16323288 0.18122853
2990396 2 0.20267563 0.18255033 0.20267563
2994792 1 0.11719632 0.105558954 0.11719632
2994888 1 0.13031344 0.117829934 0.13031344
2999595 1 0.12781224 0.11512073 0.12781224
3001711 1 0.19339088 0.17486481 0.19339088
3003207 1 0.3633288 0.32810888 0.3633288
3004370 2 0.03693619 0.033355717 0.03693619
3005213 2 0.25722337 0.23258238 0.25722337
3011290 1 0.14342357 0.12874624 0.14342357
3014836 1 0.11289738 0.101953484 0.11289738
3015243 1 0.016875397 0.015258801 0.016875397
3015544 2 0.11783248 0.10613194 0.11783248
3015622 1 0.111615516 0.10019328 0.111615516
3015657 1 0.20840771 0.18771322 0.20840771
3015866 2 0.25278947 0.22768795 0.25278947
3015883 1 0.2105523 0.19212577 0.2105523
3015959 2 0.07449786 0.06727628 0.07449786
3016028 2 0.1071773 0.09653481 0.1071773
3016168 1 0.10135808 0.09098554 0.10135808
3019601 1 0.2260478 0.2043933 0.2260478
3021307 1 0.09507297 0.08534363 0.09507297
3025371 1 0.060869362 0.054968886 0.060869362
3026616 1 0.18620802 0.16771793 0.18620802
3030791 2 0.19513614 0.17644288 0.19513614
3037991 1 0.08760351 0.0791115 0.08760351
3039799 2 0.06776027 0.061830208 0.06776027
3043425 2 0.040053844 0.03607657 0.040053844
3048090 2 0.17523465 0.15783419 0.17523465
3048199 1 0.1921202 0.17530674 0.1921202
3053216 1 0.034139436 0.030645756 0.034139436
3056219 1 0.16559641 0.14915301 0.16559641
3056415 1 0.17033572 0.15382393 0.17033572
3068125 1 0.093666054 0.0843652 0.093666054
3068495 1 0.014420501 0.013158486 0.014420501
3070260 1 0.21588972 0.19379652 0.21588972
