pmcid relevancy abstract body title
1175926 2 0.16931783 0.1609594 0.18961035
125311 1 0.11625742 0.11065345 0.11361521
137249 2 0.14151049 0.12401204 0.12726146
1550961 2 0.31079492 0.09139059 0.112248704
1998881 2 0.21253738 0.12408038 0.15026176
2206446 2 0.30588242 0.1408781 0.14465311
2206519 2 0.3727576 0.15922867 0.18071477
2228383 2 0.18452501 0.17971477 0.18452501
2246223 2 0.3256306 0.110507414 0.13187452
2575565 2 0.21096121 0.07310374 0.09094679
2575584 2 0.17503339 0.12886536 0.1514121
2575599 2 0.14215109 0.13844545 0.1607999
2631222 2 0.19323233 0.12191321 0.12511612
2686975 1 0.3214652 0.17713217 0.18177348
2688343 2 0.16634153 0.16208328 0.16634153
2717442 2 0.17874907 0.17054692 0.17517409
2750143 2 0.12036317 0.11468344 0.13313742
2755787 2 0.12419603 0.11844988 0.12155356
2756346 2 0.22456752 0.21458676 0.2203304
2759914 2 0.1687241 0.08654908 0.1101242
2784403 2 0.19850883 0.18932109 0.19445762
2794498 1 0.16953394 0.16519395 0.16953394
2799007 1 0.26554424 0.25876397 0.26554424
2799065 1 0.317085 0.30870926 0.317085
2825552 2 0.0836716 0.07945316 0.08157981
2888325 2 0.20461576 0.17421545 0.17894214
2933117 2 0.2844821 0.11995829 0.13867351
2944247 2 0.34467912 0.20586705 0.2114525
2995900 2 0.29640704 0.16318193 0.1675546
3043756 2 0.19837491 0.19320361 0.19837491
3108768 2 0.29353347 0.28587312 0.29353347
3116003 2 0.19785677 0.1665999 0.17105912
3199906 2 0.30813006 0.21856993 0.22450005
3205656 2 0.33084118 0.16080241 0.16501583
3218965 2 0.21369453 0.20397046 0.20950444
3219003 1 0.19302334 0.18398629 0.18891646
3219018 2 0.094447695 0.089944385 0.10098981
3219034 1 0.27487004 0.18123646 0.18609294
3219287 2 0.17568502 0.16746467 0.17194703
3224471 2 0.27888146 0.22272666 0.22868817
3226299 2 0.13450968 0.13100325 0.13450968
3257034 2 0.0763042 0.07230442 0.07424192
3290847 2 0.15088032 0.116827935 0.11988912
3310988 1 0.21216528 0.20662838 0.21216528
3333660 1 0.07266281 0.070802666 0.07266281
3351253 2 0.24911498 0.24253468 0.30152673
3354405 2 0.18370554 0.17891136 0.18370554
3363766 1 0.11845111 0.11535989 0.11845111
3387587 2 0.14668739 0.08140958 0.08361833
3387614 2 0.16341518 0.1331103 0.13672176
3387629 2 0.2322785 0.22180565 0.22763292
3409957 2 0.31291386 0.24308346 0.24959722
3474147 2 0.14428823 0.10293728 0.10564165
3483834 2 0.12543833 0.119392775 0.12252116
3484552 2 0.25656235 0.17148519 0.17599045
3507390 2 0.26986352 0.18067203 0.18551339
3519588 2 0.17507316 0.16712125 0.19561009
3521774 2 0.16910943 0.16121241 0.16558632
3534058 2 0.11821213 0.115130536 0.11821213
3546087 2 0.13732734 0.13369988 0.13732734
3546089 2 0.20949055 0.061268754 0.06290868
3549924 1 0.29562193 0.20087476 0.23381515
3567877 2 0.32178578 0.20350571 0.20885223
3576734 2 0.17853549 0.17041475 0.1748919
3580664 2 0.2081514 0.16510567 0.1695249
3597913 2 0.0919005 0.08706045 0.089347705
3661928 1 0.31616193 0.21549769 0.24829116
3663224 1 0.16852494 0.16070762 0.165014
3672626 2 0.20339775 0.165957 0.17031702
3682238 2 0.45546055 0.21030779 0.21583301
3682250 2 0.2694239 0.112323865 0.11533374
3682302 2 0.14534819 0.112153254 0.13334648
3689004 2 0.17414196 0.1661362 0.19333944
3692142 2 0.1428183 0.11755279 0.14065504
3744706 2 0.26480913 0.2528563 0.25971663
3841504 2 0.28088406 0.24598014 0.25256407
3844534 2 0.16361593 0.09645562 0.09903736
3845336 2 0.16646557 0.15889384 0.19379894
3851869 2 0.19054982 0.1815458 0.20673591
3857284 2 0.22556545 0.19054143 0.19564147
3886265 2 0.15123074 0.144224 0.14801307
522841 2 0.31134188 0.16746868 0.17185679
