abstract	body	pmcid	relevancy	title
0.26615393	7.5770636	3370327.0	2.0	8.220734
6.4577255	5.6359706	3446054.0	0.0	7.825851
6.8749223	6.9403358	3170265.0	0.0	7.773591
6.0868726	5.786601	2693867.0	1.0	7.0603566
5.565557	5.258565	3556325.0	0.0	7.0344076
5.3706455	5.1892595	3177920.0	0.0	6.725781
5.005741	4.4968743	2726499.0	0.0	6.600643
5.3689685	5.4237456	2808664.0	0.0	6.4556313
5.6745024	6.6253896	3275841.0	0.0	6.1861515
0.07631019	4.3412986	3119976.0	0.0	5.9868975
4.5266213	3.8327422	2936323.0	0.0	5.5563307
4.3384748	4.5191617	3174128.0	0.0	5.0639825
0.4398653	0.4398653	3425034.0	2.0	0.4398653
0.4145406	7.621895	3232573.0	2.0	0.4145406
0.40841284	0.40841284	3749082.0	2.0	0.40841284
0.40788078	0.40788078	2687814.0	2.0	0.40788078
9.929147	9.511281	3632492.0	2.0	0.40278992
0.3958686	0.3958686	3446097.0	2.0	0.3958686
0.3848182	8.067133	3005218.0	2.0	0.3848182
0.35773054	0.35773054	3162786.0	2.0	0.35773054
8.9336	7.037908	2526417.0	2.0	0.35342187
0.3522252	0.3522252	3097588.0	2.0	0.3522252
0.34269896	0.34269896	2769330.0	2.0	0.34269896
0.33437827	0.33437827	3625593.0	2.0	0.33437827
0.33021492	0.33021492	2807148.0	2.0	0.33021492
0.31904304	0.31904304	1852903.0	2.0	0.31904304
0.31181625	7.9540315	3259313.0	2.0	0.31181625
0.31098843	0.31098843	3598686.0	2.0	0.31098843
0.30865285	6.2900434	3247765.0	1.0	0.30865285
7.627492	6.3025455	3891393.0	2.0	0.307172
0.30155846	0.30155846	2804020.0	0.0	0.30155846
0.30015647	6.366449	3580901.0	0.0	0.30015647
0.297934	5.9528193	3194761.0	2.0	0.297934
7.222628	0.29655415	3809217.0	2.0	0.29655415
0.2937531	0.2937531	3289979.0	2.0	0.2937531
0.29373243	0.29373243	3734005.0	0.0	0.29373243
0.2934603	0.2934603	3573789.0	2.0	0.2934603
0.29183927	0.29183927	3490505.0	1.0	0.29183927
0.28088742	0.28088742	3465542.0	0.0	0.28088742
0.28024742	0.28024742	3569638.0	2.0	0.28024742
0.27427068	8.519482	2799065.0	1.0	0.27427068
0.2728539	0.2728539	3385618.0	2.0	0.2728539
8.3987465	6.243892	2646726.0	1.0	0.27147543
0.26785785	0.26785785	3163180.0	2.0	0.26785785
0.2656671	0.2656671	3122094.0	0.0	0.2656671
0.26484892	0.26484892	3819680.0	2.0	0.26484892
0.2578061	0.2578061	3564025.0	2.0	0.2578061
0.2568815	0.2568815	3102615.0	2.0	0.2568815
0.2543007	0.2543007	3282974.0	2.0	0.2543007
0.2542725	0.2542725	3752485.0	0.0	0.2542725
0.25034994	0.25034994	3264881.0	2.0	0.25034994
0.24657375	0.24657375	3292802.0	2.0	0.24657375
0.24591826	0.24591826	3094683.0	2.0	0.24591826
