pmcid relevancy abstract body title
1065003 2 0.120447546 0.12607817 0.120447546
1175911 2 0.038998492 0.03766656 0.038998492
137237 1 0.049553756 0.04785711 0.049553756
137240 2 0.052866917 0.051046494 0.052866917
1523371 1 0.13644752 0.13177577 0.13644752
1634741 1 0.07370664 0.071189314 0.07370664
1687187 1 0.1963077 0.18960313 0.1963077
1712221 1 0.1737163 0.16770151 0.1737163
1876232 1 0.1208048 0.1244946 0.1208048
2151863 1 0.107180774 0.11090059 0.107180774
2151899 1 0.07030239 0.07444284 0.07030239
2206489 1 0.052522376 0.055383697 0.052522376
2222677 1 0.15212804 0.14688966 0.15212804
2387157 1 0.16989896 0.17431203 0.16989896
2475515 1 0.18604714 0.17969301 0.18604714
2667168 1 0.14558004 0.14050584 0.14558004
2672300 1 0.12787004 0.12344263 0.12787004
2683798 2 0.14108117 0.13625076 0.14108117
2702950 1 0.15838663 0.15290263 0.15838663
2734531 1 0.11797284 0.12125335 0.11797284
2740109 2 0.14942357 0.14421539 0.14942357
2783104 2 0.1421724 0.14767015 0.1421724
2815823 2 0.16531214 0.17135046 0.16531214
2822176 1 0.16509227 0.1593761 0.16509227
2827072 1 0.18586828 0.1793898 0.18586828
2887168 1 0.12157532 0.12580752 0.12157532
2887184 1 0.066625625 0.07057429 0.066625625
2895169 1 0.07807553 0.08165712 0.07807553
29048 2 0.17725694 0.17118794 0.17725694
2907361 1 0.16353382 0.1579486 0.16353382
2977075 2 0.16245326 0.15685937 0.16245326
2992067 1 0.17935097 0.17321028 0.17935097
3015657 1 0.0 0.0 0.0
3015742 1 0.12527674 0.120998114 0.12527674
3015787 1 0.14953382 0.14438477 0.14953382
3015800 2 0.19071208 0.18419863 0.19071208
3015946 1 0.094150074 0.09090812 0.094150074
3016124 1 0.14185469 0.13694307 0.14185469
3016176 1 0.10685146 0.10312713 0.10685146
3016809 1 0.12894851 0.124453984 0.12894851
3030803 1 0.1851124 0.17879021 0.1851124
3096911 1 0.1270723 0.12272155 0.1270723
3097557 1 0.0908481 0.09434291 0.0908481
3132362 1 0.098156236 0.09475766 0.098156236
3132363 1 0.05073603 0.055413965 0.05073603
3132364 1 0.11495492 0.12132352 0.11495492
3170179 2 0.17570657 0.18316247 0.17570657
3178521 1 0.08478385 0.0818882 0.08478385
3195329 1 0.16672155 0.16091044 0.16672155
3248865 1 0.1813907 0.17518015 0.1813907
3259121 2 0.19754082 0.1907387 0.19754082
3261389 1 0.07993333 0.077147245 0.07993333
3295742 1 0.22135523 0.21369098 0.22135523
3299142 1 0.12992567 0.12547721 0.12992567
3300932 2 0.16362171 0.15801954 0.16362171
3307080 1 0.18274188 0.17641458 0.18274188
3327282 1 0.046406448 0.04478894 0.046406448
3336896 1 0.22055063 0.2259113 0.22055063
3338082 1 0.17217983 0.16617848 0.17217983
3355033 1 0.16714871 0.1614258 0.16714871
3389850 1 0.21485226 0.20741317 0.21485226
3435936 1 0.169676 0.16386656 0.169676
3468117 1 0.17420526 0.16825557 0.17420526
3492969 1 0.18376087 0.17748483 0.18376087
3493049 1 0.16460349 0.15898173 0.16460349
3502264 1 0.1504591 0.14521481 0.1504591
3519039 1 0.11974249 0.12443413 0.11974249
3523444 1 0.100491524 0.0970312 0.100491524
3532171 1 0.086917445 0.083948925 0.086917445
3542897 2 0.15656626 0.1511091 0.15656626
3558709 1 0.07436772 0.078416586 0.07436772
3579987 1 0.15293883 0.15679102 0.15293883
3588206 1 0.16857105 0.1628138 0.16857105
3590203 1 0.07163107 0.07767781 0.07163107
3599178 1 0.17465733 0.16864318 0.17465733
3614379 2 0.23460741 0.22643013 0.23460741
3649557 1 0.07608926 0.07345473 0.07608926
3655517 1 0.13335802 0.12880339 0.13335802
3685544 1 0.14346889 0.1385014 0.14346889
3701514 1 0.055891067 0.060374036 0.055891067
3785339 1 0.1446578 0.13961571 0.1446578
3797604 1 0.17375766 0.16774143 0.17375766
3813486 1 0.17965023 0.17342997 0.17965023
3813711 2 0.11075689 0.11715712 0.11075689
3860647 2 0.22066887 0.22606677 0.22066887
3861379 1 0.119690396 0.124531046 0.119690396
3866073 1 0.19283631 0.1862339 0.19283631
3876498 2 0.18198806 0.17564483 0.18198806
3877598 1 0.21533492 0.20792007 0.21533492
3888001 1 0.16796686 0.16211236 0.16796686
