	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
32297.0	0.04288926	0.043316524	0.054765627	0.054756284	0.055084363	0.055236846	0
32312.0	0.04602917	0.046428096	0.07049429	0.070548326	0.07098749	0.07102086	0
37410.0	0.021418266	0.021453548	0.03354364	0.03354452	0.033415895	0.033530463	0
56591.0	0.038167007	0.038131855	0.053525265	0.053670775	0.053461235	0.05386326	0
57751.0	0.023152938	0.022944247	0.033793673	0.03368978	0.033505555	0.033648636	0
60006.0	0.027677229	0.027885415	0.037972454	0.038027693	0.038268592	0.038113352	0
60006.0	0.027677229	0.027885415	0.037972454	0.038027693	0.038268592	0.038113352	0
61032.0	0.038439035	0.03881457	0.05576273	0.055977553	0.05620771	0.056162104	0
111192.0	0.022748297	0.022762626	0.03529152	0.035570707	0.035347257	0.035557255	0
117131.0	0.020259792	0.020159164	0.031386692	0.031234108	0.031183032	0.03130108	0
117777.0	0.03318957	0.033176597	0.051369466	0.051748257	0.05142151	0.051708214	0
126229.0	0.023781277	0.024011472	0.036110543	0.036020227	0.036675274	0.036276773	0
126248.0	0.020162966	0.0202847	0.029963024	0.029989175	0.029989762	0.030016845	0
126248.0	0.020162966	0.0202847	0.029963024	0.029989175	0.029989762	0.030016845	0
128832.0	0.06530089	0.065255255	0.09636869	0.096430294	0.09629426	0.09679146	1
130037.0	0.02535128	0.02483634	0.036893707	0.03667391	0.03628672	0.036417887	0
137231.0	0.06054913	0.061161302	0.09057364	0.09046426	0.091209866	0.09121904	0
137231.0	0.06054913	0.061161302	0.09057364	0.09046426	0.091209866	0.09121904	0
137231.0	0.06054913	0.061161302	0.09057364	0.09046426	0.091209866	0.09121904	0
137231.0	0.06054913	0.061161302	0.09057364	0.09046426	0.091209866	0.09121904	0
137231.0	0.06054913	0.061161302	0.09057364	0.09046426	0.091209866	0.09121904	0
137315.0	0.022069333	0.022201715	0.034597374	0.03460562	0.03457031	0.034662828	0
137602.0	0.034442265	0.03468494	0.050750636	0.050677482	0.050965097	0.05078445	0
137602.0	0.034442265	0.03468494	0.050750636	0.050677482	0.050965097	0.05078445	0
137602.0	0.034442265	0.03468494	0.050750636	0.050677482	0.050965097	0.05078445	0
137602.0	0.034442265	0.03468494	0.050750636	0.050677482	0.050965097	0.05078445	0
149230.0	0.02730056	0.0272559	0.042315934	0.042232346	0.042173967	0.042265393	0
149382.0	0.020969668	0.021095121	0.03214276	0.032263	0.03220255	0.032270834	0
149382.0	0.020969668	0.021095121	0.03214276	0.032263	0.03220255	0.032270834	0
151666.0	0.08630336	0.08717017	0.1271293	0.12731196	0.12814932	0.12818296	2
166159.0	0.020761004	0.020750573	0.032224607	0.032385334	0.032225013	0.032425642	0
212447.0	0.029803062	0.029793743	0.046369117	0.04668469	0.046298493	0.046702165	0
270625.0	0.020852482	0.020487554	0.032324906	0.032117598	0.031845275	0.0319374	0
317342.0	0.050598036	0.05095867	0.07622487	0.07640498	0.076487325	0.07645316	0
356919.0	0.02748319	0.027584283	0.0411539	0.041505486	0.04160081	0.04143368	0
356919.0	0.02748319	0.027584283	0.0411539	0.041505486	0.04160081	0.04143368	0
395832.0	0.024396067	0.02438408	0.037800904	0.037823536	0.037697285	0.03784587	0
416478.0	0.02758132	0.027743265	0.04330823	0.043404173	0.043505814	0.043426476	0
419502.0	0.021677341	0.021431956	0.03359923	0.033402465	0.032984708	0.033268522	0
421736.0	0.020781342	0.020995831	0.030197978	0.0303885	0.030516058	0.030446885	0
425596.0	0.023751711	0.023897463	0.036428403	0.036521763	0.03661694	0.0366455	0
425596.0	0.023751711	0.023897463	0.036428403	0.036521763	0.03661694	0.0366455	0
503388.0	0.025718534	0.026108114	0.036879815	0.036828913	0.037224535	0.03698321	0
503388.0	0.025718534	0.026108114	0.036879815	0.036828913	0.037224535	0.03698321	0
503388.0	0.025718534	0.026108114	0.036879815	0.036828913	0.037224535	0.03698321	0
503388.0	0.025718534	0.026108114	0.036879815	0.036828913	0.037224535	0.03698321	0
503388.0	0.025718534	0.026108114	0.036879815	0.036828913	0.037224535	0.03698321	0
509421.0	0.022194218	0.022173269	0.032443196	0.03252436	0.032513633	0.032669537	0
515303.0	0.04169126	0.041670267	0.062646784	0.06274398	0.06271928	0.06311147	0
515310.0	0.037368793	0.0373509	0.057878993	0.05803193	0.05809909	0.058337275	0
515310.0	0.037368793	0.0373509	0.057878993	0.05803193	0.05809909	0.058337275	0
516788.0	0.022192547	0.021810554	0.032272797	0.032259513	0.031910654	0.031951513	0
516788.0	0.022192547	0.021810554	0.032272797	0.032259513	0.031910654	0.031951513	0
517503.0	0.02124155	0.020877037	0.031126944	0.031077307	0.030748421	0.030835873	0
524513.0	0.028750123	0.0287327	0.039477475	0.03965149	0.03953557	0.039783735	0
529263.0	0.021303218	0.02150089	0.03278422	0.03306404	0.033229373	0.033057045	0
529263.0	0.021303218	0.02150089	0.03278422	0.03306404	0.033229373	0.033057045	0
529263.0	0.021303218	0.02150089	0.03278422	0.03306404	0.033229373	0.033057045	0
535544.0	0.02940042	0.02948566	0.045626376	0.04583008	0.04593422	0.045909908	0
535567.0	0.023356946	0.023083774	0.032331776	0.032311637	0.0319912	0.032080732	0
543470.0	0.053662866	0.054183554	0.08028851	0.08027924	0.08081338	0.08078162	0
543470.0	0.053662866	0.054183554	0.08028851	0.08027924	0.08081338	0.08078162	0
544880.0	0.024983611	0.024476392	0.032692984	0.032640915	0.03224196	0.03232779	0
544880.0	0.024983611	0.024476392	0.032692984	0.032640915	0.03224196	0.03232779	0
544952.0	0.026902568	0.027113657	0.042114437	0.042275917	0.042284425	0.0422645	0
549194.0	0.02236057	0.022563657	0.032700118	0.03265065	0.03289613	0.032907605	0
549194.0	0.02236057	0.022563657	0.032700118	0.03265065	0.03289613	0.032907605	0
1044232.0	0.022224108	0.022477293	0.034018125	0.03393849	0.03441828	0.03436392	0
1064854.0	0.03563966	0.03546908	0.055213965	0.05503567	0.054921787	0.055008933	0
1065049.0	0.023421811	0.023428055	0.036351305	0.036510304	0.036275934	0.036561064	0
1065095.0	0.033482555	0.03371183	0.049647197	0.049728137	0.04958707	0.049762458	0
1065095.0	0.033482555	0.03371183	0.049647197	0.049728137	0.04958707	0.049762458	0
1079905.0	0.0392431	0.03955661	0.05875571	0.058872007	0.059105758	0.059215106	0
1079905.0	0.0392431	0.03955661	0.05875571	0.058872007	0.059105758	0.059215106	0
1079939.0	0.03995458	0.039818868	0.061756447	0.061859902	0.062168423	0.06197302	0
1079964.0	0.036383398	0.036620956	0.05238436	0.052437637	0.0526516	0.05251678	0
1088011.0	0.032844406	0.033019386	0.05049636	0.050465975	0.05040643	0.050557565	2
1088011.0	0.032844406	0.033019386	0.05049636	0.050465975	0.05040643	0.050557565	0
1088011.0	0.032844406	0.033019386	0.05049636	0.050465975	0.05040643	0.050557565	0
1097737.0	0.027883735	0.027868338	0.041784517	0.042000867	0.041937813	0.04211701	0
1097737.0	0.027883735	0.027868338	0.041784517	0.042000867	0.041937813	0.04211701	1
1097737.0	0.027883735	0.027868338	0.041784517	0.042000867	0.041937813	0.04211701	0
1097758.0	0.030038213	0.030182535	0.042135715	0.0420545	0.042289436	0.04210515	0
1142325.0	0.037792694	0.037632752	0.058644913	0.05878415	0.05897173	0.05890176	0
1156916.0	0.025053535	0.02500903	0.03881056	0.038746204	0.038682207	0.038798142	0
1166571.0	0.04317174	0.043445297	0.066358045	0.06639065	0.06660968	0.06657479	0
1166571.0	0.04317174	0.043445297	0.066358045	0.06639065	0.06660968	0.06657479	1
1174953.0	0.021196164	0.021194326	0.030113265	0.030321669	0.030056722	0.030267023	2
1175099.0	0.031455204	0.03180065	0.048315786	0.04824678	0.04859323	0.04855475	0
1177974.0	0.030066814	0.029619524	0.044559296	0.0445193	0.044012476	0.044086937	0
1180859.0	0.02553094	0.025558127	0.039563388	0.03989523	0.039531108	0.03980457	0
1180860.0	0.03351929	0.033778388	0.048648592	0.048754882	0.04890463	0.049054705	1
1187901.0	0.021636434	0.021649122	0.032026168	0.032203864	0.032131758	0.0323314	0
1188051.0	0.023898521	0.024026904	0.03747471	0.037492637	0.03730757	0.03754244	2
1190205.0	0.030299827	0.030017601	0.046911288	0.04676633	0.04642649	0.046722777	0
1190205.0	0.030299827	0.030017601	0.046911288	0.04676633	0.04642649	0.046722777	0
1215478.0	0.020441635	0.020458668	0.03165835	0.031991195	0.03173513	0.031935863	0
1216331.0	0.079304926	0.08007905	0.11964404	0.11971373	0.120549075	0.120479256	1
