pmcid relevancy tfidf bm25 ib lmd lmj dfr
1968787 1 0.004460641 0.004460641 0.00670534 0.006744726 0.00670534 0.0
1971490 1 0.021450227 0.021450227 0.031806655 0.03176202 0.031793214 0.0
2001323 1 0.004536035 0.004536035 0.006701108 0.006716697 0.006742034 0.0
2009435 1 0.0068040527 0.0068040527 0.010051662 0.010075045 0.010113051 0.0
201022 2 0.15447459 0.15447459 0.21464877 0.21464877 0.21464877 0.0
2011516 1 0.005527991 0.0055064773 0.008268285 0.008270729 0.008268285 0.0
2025113 1 0.006633589 0.006607773 0.009921942 0.009924876 0.009921942 0.0
2233876 2 0.10124503 0.10124503 0.15226649 0.15236059 0.15226649 0.0
2373300 1 0.043202333 0.043202333 0.06496225 0.06496276 0.06496225 0.0
2610653 1 0.08969249 0.08969249 0.12405345 0.12352356 0.12352356 0.0
2627214 1 0.032102175 0.032102175 0.048272476 0.048247933 0.048272476 0.0
2687457 1 0.048008963 0.048008963 0.071323246 0.07126746 0.07129049 0.0
2730627 1 0.11580304 0.11580304 0.16195531 0.16119504 0.16119504 0.0
2766874 1 0.10595859 0.10595859 0.14931539 0.1486222 0.1486222 0.0
2766900 1 0.16425891 0.16425891 0.23584601 0.23584601 0.23584601 0.0
2878712 1 0.10653435 0.10653435 0.1512931 0.1512931 0.1512931 0.0
2892667 1 0.08453709 0.08453709 0.122608356 0.122006625 0.122006625 0.0
2892773 2 0.0641619 0.0641619 0.096435346 0.09635346 0.096435346 0.0
2936317 1 0.10419906 0.10419906 0.15669093 0.15672052 0.15669093 0.0
3082113 1 0.012392901 0.012392901 0.018777726 0.01871337 0.01871337 0.0
3101722 2 0.073082805 0.073082805 0.1096546 0.1096546 0.1096546 0.0
3127816 1 0.02896613 0.02896613 0.037688293 0.037889097 0.037688293 0.0
3389846 2 0.07259761 0.07259761 0.109221295 0.10928192 0.109221295 0.0
3403798 1 0.05278345 0.05278345 0.07938802 0.07938802 0.07938802 0.0
3430489 1 0.1002587 0.1002587 0.13793008 0.13782847 0.13785593 0.0
3460172 1 0.05259625 0.05259625 0.07913226 0.07928701 0.07913226 0.0
3484289 1 0.025631223 0.025631223 0.038021147 0.037936777 0.03795884 0.0
3505349 1 0.03180133 0.031758163 0.047656324 0.047500283 0.047656324 0.0
3507065 1 0.13580804 0.13580804 0.19190465 0.19106154 0.19106154 0.0
3519030 1 0.10058741 0.10043949 0.13870338 0.13872626 0.13870338 0.0
3522332 1 0.08995659 0.08995659 0.1333455 0.13318217 0.13337499 0.0
3528766 1 0.02595648 0.02595648 0.039011262 0.039076366 0.039011262 0.0
3583529 1 0.017526845 0.017526845 0.025926983 0.025976405 0.02604945 0.0
3590355 1 0.046428215 0.046428215 0.06968118 0.06968118 0.06968118 0.0
3616260 1 0.13240382 0.13240382 0.18653427 0.18587546 0.18587546 0.0
3635626 1 0.057758816 0.057758816 0.07833531 0.07807707 0.07807707 0.0
3644826 1 0.05505068 0.05505068 0.07381364 0.07367422 0.07375603 0.0
3656556 1 0.12444743 0.12444743 0.18673657 0.18673657 0.18673657 0.0
3696066 1 0.024569487 0.0245477 0.03689152 0.036902428 0.03689152 0.0
3702496 1 0.024080468 0.024080468 0.03571504 0.03569106 0.03572806 0.0
3742834 1 0.027240613 0.027240613 0.040342916 0.04036972 0.0404548 0.0
3756169 1 0.07010214 0.07010214 0.09625317 0.09637395 0.096437976 0.0
3767023 1 0.03908046 0.03908046 0.058824945 0.05885144 0.058824945 0.0
3786726 1 0.033093553 0.033093553 0.04517123 0.04517123 0.04517123 0.0
3789934 1 0.059908606 0.059908606 0.089916155 0.089916155 0.089916155 0.0
3833933 1 0.036368474 0.036368474 0.050583255 0.050583255 0.050583255 0.0
3879007 1 0.103392944 0.103392944 0.14781937 0.14781937 0.14781937 0.0
3892522 1 0.08520135 0.08520135 0.12809068 0.12811661 0.12809068 0.0
