pmcid relevancy abstract body title
130966 1 0.09158682 0.09158682 0.09158682
1559601 2 0.057336934 0.057336934 0.057336934
1764004 1 0.0 0.0 0.0
1852545 1 0.09030408 0.09030408 0.09030408
1929108 1 0.09372739 0.09372739 0.09372739
194433 1 0.10831616 0.10831616 0.10831616
2045103 1 0.0769753 0.0769753 0.0769753
2174498 2 0.14339682 0.14339682 0.14339682
2363727 1 0.07947642 0.07947642 0.07947642
2430200 1 0.097383454 0.097383454 0.097383454
2464753 1 0.06837977 0.06837977 0.06837977
2515422 2 0.044054165 0.044054165 0.044054165
2531092 1 0.1266601 0.1266601 0.1266601
2588582 1 0.18675159 0.18675159 0.18675159
2596547 1 0.017574318 0.017574318 0.017574318
2627698 2 0.00937217 0.00937217 0.00937217
2629964 1 0.11612556 0.11612556 0.11612556
2639604 1 0.05776636 0.05776636 0.05776636
2672220 1 0.1345786 0.1345786 0.1345786
2672240 1 0.23534025 0.23534025 0.23534025
2678699 2 0.13192867 0.13192867 0.13192867
2700473 2 0.0 0.0 0.0
2721535 1 0.119513385 0.119513385 0.119513385
2737754 1 0.11996591 0.11996591 0.11996591
2760693 1 0.15694638 0.15694638 0.15694638
2767138 2 0.0 0.0 0.0
2769292 2 0.13710034 0.13710034 0.13710034
2769480 2 0.121099144 0.121099144 0.121099144
2770458 1 0.15830894 0.15830894 0.15830894
2771148 1 0.04487522 0.04487522 0.04487522
2801475 1 0.13101915 0.13101915 0.13101915
2803851 2 0.0717911 0.0717911 0.0717911
2803953 2 0.09458343 0.09458343 0.09458343
2850857 2 0.17080702 0.17080702 0.17080702
2858720 1 0.18377995 0.18377995 0.18377995
2872582 1 0.14312783 0.14312783 0.14312783
2879291 1 0.09635786 0.09635786 0.09635786
2887806 2 0.0 0.0 0.0
2917397 1 0.14653412 0.14653412 0.14653412
2938495 1 0.11567379 0.11567379 0.11567379
2967692 1 0.06549242 0.06549242 0.06549242
2981784 1 0.22581872 0.22581872 0.22581872
2984334 2 0.18876612 0.18876612 0.18876612
2988179 2 0.16821332 0.16821332 0.16821332
2992067 1 0.0 0.0 0.0
3030029 1 0.24893694 0.24893694 0.24893694
3034954 2 0.0 0.0 0.0
3047826 2 0.18309073 0.18309073 0.18309073
3064452 1 0.12923545 0.12923545 0.12923545
3064888 1 0.15325183 0.15325183 0.15325183
3078258 1 0.07804438 0.07804438 0.07804438
3088014 1 0.049745623 0.049745623 0.049745623
3108676 1 0.105647534 0.105647534 0.105647534
3120277 2 0.08220407 0.08220407 0.08220407
3141758 1 0.054296933 0.054296933 0.054296933
3152527 2 0.0 0.0 0.0
3154489 1 0.09727585 0.09727585 0.09727585
3161475 1 0.116478756 0.116478756 0.116478756
3169864 2 0.098025106 0.098025106 0.098025106
3183636 2 0.11146842 0.11146842 0.11146842
3184711 2 0.13848114 0.13848114 0.13848114
3207060 1 0.0 0.0 0.0
3222602 1 0.08267485 0.08267485 0.08267485
3248865 1 0.0 0.0 0.0
3285529 1 0.13298336 0.13298336 0.13298336
3296555 1 0.045702808 0.045702808 0.045702808
3299160 2 0.13676438 0.13676438 0.13676438
3336243 2 0.102500804 0.102500804 0.102500804
3347843 1 0.16932869 0.16932869 0.16932869
3353206 1 0.12432101 0.12432101 0.12432101
3354466 2 0.11379711 0.11379711 0.11379711
3397657 1 0.13631842 0.13631842 0.13631842
3406274 2 0.109874554 0.109874554 0.109874554
3406278 2 0.14461048 0.14461048 0.14461048
3436631 1 0.09370877 0.09370877 0.09370877
3445145 2 0.1269192 0.1269192 0.1269192
3485910 2 0.2527979 0.2527979 0.2527979
3487309 1 0.18916608 0.18916608 0.18916608
3498317 2 0.24845225 0.24845225 0.24845225
3505934 1 0.12875605 0.12875605 0.12875605
3507802 2 0.15348645 0.15348645 0.15348645
3529253 2 0.027585566 0.027585566 0.027585566
3542887 2 0.11917745 0.11917745 0.11917745
3543951 2 0.068372585 0.068372585 0.068372585
3572695 2 0.1081332 0.1081332 0.1081332
3618925 2 0.11335796 0.11335796 0.11335796
3658220 1 0.16081278 0.16081278 0.16081278
3664074 2 0.16266899 0.16266899 0.16266899
3677011 2 0.15928274 0.15928274 0.15928274
3679768 2 0.14743581 0.14743581 0.14743581
3680477 2 0.05216611 0.05216611 0.05216611
3687640 2 0.10837362 0.10837362 0.10837362
3772305 2 0.07823775 0.07823775 0.07823775
3784075 2 0.11018306 0.11018306 0.11018306
3821706 2 0.12923704 0.12923704 0.12923704
3833587 2 0.19673276 0.19673276 0.19673276
3856285 2 0.14164284 0.14164284 0.14164284
3866926 1 0.02966086 0.02966086 0.02966086
3874663 2 0.10762367 0.10762367 0.10762367
3890738 2 0.12520288 0.12520288 0.12520288
