pmcid relevancy tfidf bm25 ib lmd lmj dfr
101408 2 0.13203837 0.13203837 0.18561487 0.18561487 0.18561487 0.0
1190209 2 0.21777819 0.21777819 0.3080259 0.30801523 0.30801138 0.0
1308854 2 0.2500861 0.2500861 0.35358813 0.35348082 0.35348082 0.0
1533839 2 0.21269324 0.21269324 0.3003704 0.3008057 0.30072784 0.0
1564027 2 0.13228685 0.13228685 0.18635754 0.18635754 0.18635754 0.0
1784581 2 0.12348917 0.12348917 0.17265128 0.17265128 0.17265128 0.0
1802871 2 0.16478087 0.16478087 0.23135385 0.23135385 0.23135385 0.0
1805504 2 0.21273263 0.21273263 0.30063567 0.30114478 0.30063567 0.0
1941736 2 0.25098577 0.25098577 0.3542559 0.35432047 0.35432047 0.0
2020466 2 0.28136018 0.281402 0.39835718 0.3983064 0.39835718 0.0
2048661 2 0.18438025 0.18438025 0.26034462 0.26064044 0.26058114 0.0
2169253 2 0.2221614 0.2221614 0.3136985 0.31418002 0.3141218 0.0
2277457 2 0.1672497 0.1672497 0.23492453 0.23492453 0.23492453 0.0
2364524 2 0.11108914 0.11108914 0.15673015 0.15710957 0.1570588 0.0
2396646 2 0.19347401 0.19350608 0.27316666 0.2733675 0.27316666 0.0
2442721 2 0.19059049 0.19059049 0.26675949 0.26675949 0.26675949 0.0
2500040 2 0.16906556 0.16910161 0.2389016 0.23903894 0.2389016 0.0
2621393 2 0.20165412 0.20165412 0.28527012 0.28530458 0.28527012 0.0
2621421 2 0.25477415 0.25477415 0.35709482 0.35709482 0.35709482 0.0
2632633 2 0.20880753 0.20880753 0.2950839 0.29518297 0.29518297 0.0
2662423 2 0.1944345 0.1944345 0.27438715 0.27473938 0.27471426 0.0
2671450 2 0.28862277 0.28862277 0.4083762 0.4084273 0.40844172 0.0
2716359 2 0.12352002 0.12352002 0.17411056 0.17411056 0.17411056 0.0
2771031 2 0.25854355 0.25854355 0.3616627 0.3616627 0.3616627 0.0
2817700 2 0.17575993 0.17580126 0.2482844 0.24829347 0.2482844 0.0
2821918 2 0.24439582 0.24439582 0.34345016 0.34345016 0.34345016 0.0
2878224 2 0.18515427 0.18515427 0.26108375 0.26108375 0.26108375 0.0
2891813 2 0.35920936 0.35920936 0.5082653 0.5083881 0.5083647 0.0
2993958 2 0.16904232 0.16904232 0.23809803 0.23819894 0.23819894 0.0
3002144 2 0.3109693 0.3109693 0.43972203 0.44008747 0.43999916 0.0
3010999 2 0.18764606 0.18768264 0.26515618 0.265184 0.26515618 0.0
3062442 2 0.211734 0.211734 0.2994525 0.29963166 0.2994525 0.0
3064892 2 0.15903021 0.15903021 0.22483356 0.22501433 0.22483356 0.0
3071276 2 0.19202341 0.19202341 0.27117574 0.2715749 0.27152202 0.0
3108318 2 0.19082719 0.19082719 0.26913655 0.2691082 0.2691082 0.0
3121651 2 0.18619499 0.18619499 0.26202416 0.26209134 0.26209134 0.0
3123601 2 0.3163259 0.3163259 0.44289127 0.44289127 0.44289127 0.0
3135562 2 0.14488094 0.14488094 0.20371449 0.20371449 0.20371449 0.0
3161113 2 0.21481916 0.21481916 0.3017919 0.3017919 0.3017919 0.0
3170143 2 0.17598869 0.17598869 0.24858387 0.24888474 0.24883662 0.0
3224336 2 0.3484301 0.34849983 0.4929725 0.49300972 0.4929725 0.0
3268102 2 0.23935871 0.23935871 0.33850276 0.3386788 0.3386504 0.0
3294402 2 0.19773372 0.19773372 0.2784316 0.2784316 0.2784316 0.0
3294539 2 0.15854777 0.15854777 0.22244601 0.22244601 0.22244601 0.0
3294930 2 0.2043653 0.2044069 0.2891502 0.28906974 0.2891502 0.0
3308704 2 0.162781 0.162781 0.22981204 0.22987714 0.22987714 0.0
3329036 2 0.23807526 0.23807526 0.33623332 0.33684695 0.33675057 0.0
3346948 2 0.19929501 0.19929501 0.2790725 0.2790725 0.2790725 0.0
3348951 2 0.19464077 0.19464077 0.27259606 0.27259606 0.27259606 0.0
3350389 2 0.17619999 0.17619999 0.24926618 0.24930736 0.24931313 0.0
3395692 2 0.26732934 0.26732934 0.37482545 0.37482545 0.37482545 0.0
3453493 2 0.1995835 0.1995835 0.28178942 0.2822771 0.2822104 0.0
3499992 2 0.22642915 0.22642915 0.32028416 0.32036805 0.3203918 0.0
3570914 2 0.21270356 0.21270356 0.3005744 0.30098206 0.3005744 0.0
3579948 2 0.18380404 0.18380404 0.25763392 0.25763392 0.25763392 0.0
3581530 2 0.24656175 0.24656175 0.34890765 0.3490357 0.34897906 0.0
3581554 2 0.1531529 0.1531529 0.21634382 0.21660067 0.21656375 0.0
3659284 2 0.19967707 0.19967707 0.28200826 0.28191772 0.28191772 0.0
3673823 2 0.25916508 0.25916508 0.365767 0.36565274 0.36565274 0.0
3695962 2 0.17986074 0.17988499 0.2539056 0.2539709 0.2539056 0.0
3719243 2 0.18275632 0.18279412 0.25822714 0.25843498 0.25822714 0.0
3765867 2 0.23305194 0.23305194 0.32970965 0.32979938 0.32978576 0.0
3776740 2 0.23271334 0.23271334 0.32886532 0.32945973 0.32886532 0.0
3810122 2 0.21237956 0.21237956 0.3002967 0.30030698 0.30030698 0.0
3874601 2 0.20695058 0.20695058 0.29231936 0.29261532 0.2925733 0.0
3877878 2 0.16287898 0.16287898 0.22819638 0.22819638 0.22819638 0.0
3878108 2 0.2398301 0.2398301 0.33932582 0.3393997 0.3393643 0.0
3878349 2 0.17158009 0.17158009 0.24278525 0.242778 0.24278525 0.0
545196 2 0.15341923 0.15341923 0.21479647 0.21479647 0.21479647 0.0
