pmcid relevancy abstract body title
1037001 1 0.008424589 0.008047113 0.008424589
1079864 1 0.12769906 0.12195105 0.12769906
1166571 1 0.16665307 0.15918593 0.16665307
1175853 1 0.15993766 0.15235451 0.15993766
1343576 2 0.26222295 0.24920942 0.26222295
1369002 1 0.22626726 0.2155392 0.22626726
1459474 1 0.14838897 0.14102475 0.14838897
1459877 1 0.18651997 0.17767645 0.18651997
149426 1 0.1781188 0.16927916 0.1781188
149427 1 0.18739702 0.17843916 0.18739702
1500968 2 0.15052468 0.14332937 0.15052468
150570 1 0.15608586 0.14862473 0.15608586
153495 1 0.12202724 0.11624153 0.12202724
153533 1 0.14193566 0.13554685 0.14193566
1550576 1 0.1822861 0.17357254 0.1822861
1559691 1 0.20249994 0.19289877 0.20249994
1566656 1 0.10374132 0.09909303 0.10374132
1624823 1 0.19054888 0.18197188 0.19054888
1629026 1 0.25904393 0.24676181 0.25904393
1636720 1 0.16514914 0.15725476 0.16514914
1781572 1 0.23691896 0.22625472 0.23691896
1794136 2 0.14512295 0.13818584 0.14512295
1802740 2 0.21983124 0.20998135 0.21983124
1824726 2 0.11093404 0.10594068 0.11093404
1852090 1 0.21923128 0.20883682 0.21923128
1904360 1 0.12611224 0.12013284 0.12611224
1947954 2 0.16493514 0.15711504 0.16493514
1994045 1 0.23665912 0.22491428 0.23665912
2007982 1 0.010728084 0.010195673 0.010728084
2096713 1 0.16090585 0.1532143 0.16090585
2118050 1 0.16819693 0.16015685 0.16819693
2124710 1 0.17273109 0.1649916 0.17273109
2174471 1 0.22043659 0.20949683 0.22043659
2211778 1 0.16701859 0.15872985 0.16701859
2238766 1 0.118565544 0.11294397 0.118565544
2292424 1 0.13008301 0.12386484 0.13008301
2326726 2 0.12338323 0.1178295 0.12338323
2350146 1 0.20968336 0.19927727 0.20968336
2384340 1 0.020293053 0.019383792 0.020293053
2384782 1 0.018219024 0.017402692 0.018219024
2385047 1 0.020077243 0.019080855 0.020077243
2385662 2 0.029098922 0.02765481 0.029098922
2385853 2 0.0514098 0.048972294 0.0514098
2448507 2 0.039452612 0.037684876 0.039452612
2448541 2 0.012510566 0.011912541 0.012510566
2448802 1 0.038607668 0.036691662 0.038607668
2453658 1 0.19285156 0.18363294 0.19285156
2453666 1 0.1526951 0.14511721 0.1526951
2478847 1 0.022016555 0.020923924 0.022016555
2479703 1 0.022419471 0.021410324 0.022419471
2515409 2 0.15800625 0.15016477 0.15800625
2515417 1 0.23160648 0.22062527 0.23160648
2515428 1 0.1803229 0.17137389 0.1803229
2518347 1 0.12834388 0.12256686 0.12834388
2546468 1 0.17671686 0.16876248 0.17671686
2613580 1 0.072194435 0.068959646 0.072194435
2627528 1 0.16383202 0.1564576 0.16383202
2646042 2 0.15726429 0.15018551 0.15726429
2685239 2 0.24609604 0.23442782 0.24609604
2686636 1 0.24046063 0.22905962 0.24046063
