	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
17815.0	0.06725267	0.0672555	0.09858757	0.09869341	0.098827496	0.09914649	0
29035.0	0.059777282	0.06000221	0.08768077	0.08733366	0.08778925	0.087849334	0
29048.0	0.17025459	0.17049973	0.2551769	0.26046488	0.25422558	0.25566646	0
29048.0	0.17025459	0.17049973	0.2551769	0.26046488	0.25422558	0.25566646	2
59895.0	0.08289934	0.084101126	0.121585354	0.12156416	0.12152188	0.1217754	0
101372.0	0.072595514	0.07317725	0.106046386	0.105981834	0.10743704	0.10675922	0
101408.0	0.06155979	0.061604183	0.0901262	0.090375215	0.09035623	0.09072472	1
101408.0	0.06155979	0.061604183	0.0901262	0.090375215	0.09035623	0.09072472	0
101408.0	0.06155979	0.061604183	0.0901262	0.090375215	0.09035623	0.09072472	2
113745.0	0.062235177	0.062478643	0.09166878	0.091880046	0.091950156	0.09196619	0
115203.0	0.056177262	0.05658965	0.08427473	0.08428168	0.08521242	0.08483262	0
116587.0	0.09676175	0.09611183	0.1432742	0.14399546	0.14156249	0.14160804	0
122079.0	0.056818638	0.056927104	0.083089866	0.08379174	0.08328107	0.08369743	2
126248.0	0.061462335	0.06183146	0.09221734	0.092148036	0.09269802	0.09265456	0
126248.0	0.061462335	0.06183146	0.09221734	0.092148036	0.09269802	0.09265456	0
128809.0	0.084920995	0.08461359	0.123449616	0.12366559	0.122529626	0.12243263	0
128942.0	0.05679354	0.05703565	0.08398722	0.083696194	0.08368483	0.08373363	0
128942.0	0.05679354	0.05703565	0.08398722	0.083696194	0.08368483	0.08373363	0
130037.0	0.078605026	0.07859266	0.11490916	0.11526496	0.11476601	0.11467173	0
131012.0	0.057958905	0.0582743	0.08629527	0.08627257	0.08668537	0.08650213	0
137231.0	0.056706686	0.056926303	0.08443906	0.08440855	0.08467464	0.0846	0
137231.0	0.056706686	0.056926303	0.08443906	0.08440855	0.08467464	0.0846	0
137231.0	0.056706686	0.056926303	0.08443906	0.08440855	0.08467464	0.0846	0
137231.0	0.056706686	0.056926303	0.08443906	0.08440855	0.08467464	0.0846	0
137231.0	0.056706686	0.056926303	0.08443906	0.08440855	0.08467464	0.0846	0
137242.0	0.07570072	0.07490876	0.112515144	0.112647325	0.1104324	0.11017484	0
137242.0	0.07570072	0.07490876	0.112515144	0.112647325	0.1104324	0.11017484	0
137242.0	0.07570072	0.07490876	0.112515144	0.112647325	0.1104324	0.11017484	0
137249.0	0.114360765	0.11471836	0.17219716	0.17439373	0.17164932	0.1728876	2
137249.0	0.114360765	0.11471836	0.17219716	0.17439373	0.17164932	0.1728876	0
137310.0	0.090693526	0.091411255	0.13627525	0.13686544	0.13788596	0.13710974	0
137602.0	0.14486969	0.14697872	0.21236227	0.2128757	0.21311325	0.21319054	0
137602.0	0.14486969	0.14697872	0.21236227	0.2128757	0.21311325	0.21319054	0
137602.0	0.14486969	0.14697872	0.21236227	0.2128757	0.21311325	0.21319054	0
137602.0	0.14486969	0.14697872	0.21236227	0.2128757	0.21311325	0.21319054	0
140039.0	0.0951056	0.09563102	0.14003292	0.14019541	0.14208454	0.14091773	0
140039.0	0.0951056	0.09563102	0.14003292	0.14019541	0.14208454	0.14091773	0
149229.0	0.06437808	0.06474962	0.093595676	0.09350252	0.093933076	0.094391406	0
150573.0	0.06200743	0.062086828	0.09197211	0.0922601	0.09218981	0.092107326	0
153522.0	0.11771507	0.11742464	0.17236194	0.1725031	0.17060708	0.17022851	2
155678.0	0.06795492	0.06883739	0.098842636	0.0989438	0.099134035	0.09882128	0
156662.0	0.06512875	0.06506895	0.09578527	0.096987605	0.096033245	0.09642582	0
165419.0	0.14057957	0.13985388	0.2049381	0.20503707	0.20206292	0.20221615	0
183865.0	0.08793414	0.08764825	0.13048193	0.13079566	0.12990652	0.12977704	0
183865.0	0.08793414	0.08764825	0.13048193	0.13079566	0.12990652	0.12977704	1
212447.0	0.06580061	0.065841466	0.098737344	0.09871863	0.0987169	0.09924434	0
239862.0	0.08007429	0.080873795	0.11978423	0.119534016	0.11977367	0.11981837	0
270697.0	0.06130899	0.06132641	0.09207795	0.09285512	0.092241794	0.092420466	0
270697.0	0.06130899	0.06132641	0.09207795	0.09285512	0.092241794	0.092420466	0
270697.0	0.06130899	0.06132641	0.09207795	0.09285512	0.092241794	0.092420466	0
293467.0	0.056020234	0.0564381	0.08321544	0.08314614	0.083738625	0.08371453	0
317469.0	0.07002178	0.07050605	0.10047874	0.10041109	0.10090724	0.10128682	1
324409.0	0.077106334	0.07785894	0.11287715	0.11310228	0.11326047	0.1130127	0
324409.0	0.077106334	0.07785894	0.11287715	0.11310228	0.11326047	0.1130127	0
324410.0	0.06918208	0.06923238	0.099238716	0.09953495	0.0991912	0.09905814	0
343284.0	0.07743847	0.07804029	0.11621951	0.1167669	0.11792523	0.11683424	0
343284.0	0.07743847	0.07804029	0.11621951	0.1167669	0.11792523	0.11683424	0
374360.0	0.0823378	0.08325035	0.12304369	0.122936934	0.1232974	0.12317469	0
395832.0	0.067756675	0.067578726	0.10133441	0.10227278	0.10158312	0.10185557	0
416478.0	0.08255286	0.0832704	0.12046232	0.12051247	0.12179796	0.1213299	0
436065.0	0.1003865	0.10096835	0.14755143	0.14829168	0.14979811	0.14858134	0
481084.0	0.11770298	0.1180255	0.17603597	0.17853016	0.1782423	0.17650925	0
481084.0	0.11770298	0.1180255	0.17603597	0.17853016	0.1782423	0.17650925	0
481084.0	0.11770298	0.1180255	0.17603597	0.17853016	0.1782423	0.17650925	0
509285.0	0.057507366	0.05787885	0.08367734	0.08354305	0.083916366	0.08409077	0
514562.0	0.06774368	0.068484835	0.10107874	0.10120734	0.101260036	0.101189695	0
517503.0	0.07325861	0.073521435	0.10598865	0.10638913	0.10616329	0.10587713	0
524183.0	0.0783041	0.07836713	0.11276313	0.11301344	0.11270449	0.11328838	0
529263.0	0.0948412	0.096306026	0.14076547	0.14134718	0.14183861	0.14118505	0
529263.0	0.0948412	0.096306026	0.14076547	0.14134718	0.14183861	0.14118505	0
529263.0	0.0948412	0.096306026	0.14076547	0.14134718	0.14183861	0.14118505	0
535544.0	0.13022599	0.1316539	0.1910616	0.19099492	0.19120012	0.19155523	0
549194.0	0.07723033	0.077699855	0.114843234	0.11488768	0.1153806	0.11539525	0
549194.0	0.07723033	0.077699855	0.114843234	0.11488768	0.1153806	0.11539525	0
554111.0	0.058623876	0.058798324	0.08789755	0.08908055	0.08802917	0.08852889	0
554111.0	0.058623876	0.058798324	0.08789755	0.08908055	0.08802917	0.08852889	0
554111.0	0.058623876	0.058798324	0.08789755	0.08908055	0.08802917	0.08852889	0
555568.0	0.08478376	0.08488382	0.12709042	0.12861902	0.12725507	0.12790595	0
555568.0	0.08478376	0.08488382	0.12709042	0.12861902	0.12725507	0.12790595	0
1062158.0	0.059214722	0.059247293	0.08875211	0.089675196	0.08891834	0.08922765	0
1062158.0	0.059214722	0.059247293	0.08875211	0.089675196	0.08891834	0.08922765	0
1065003.0	0.11696798	0.11823699	0.17377892	0.17453377	0.17462866	0.17495036	0
1065003.0	0.11696798	0.11823699	0.17377892	0.17453377	0.17462866	0.17495036	1
1065003.0	0.11696798	0.11823699	0.17377892	0.17453377	0.17462866	0.17495036	2
1065025.0	0.06730123	0.067167975	0.10067489	0.10168231	0.10087363	0.10124931	0
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	0
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	0
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	0
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	1
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	0
1065094.0	0.10703131	0.10717055	0.16087288	0.16252649	0.16042043	0.160842	0
1065101.0	0.07464871	0.07498065	0.11105495	0.1109678	0.11138452	0.11153325	0
1065101.0	0.07464871	0.07498065	0.11105495	0.1109678	0.11138452	0.11153325	0
1065104.0	0.06212223	0.06274583	0.09150992	0.09114247	0.09095672	0.09124174	0
1079905.0	0.07183465	0.07218143	0.10554788	0.10558537	0.10594511	0.10594427	0
1079905.0	0.07183465	0.07218143	0.10554788	0.10558537	0.10594511	0.10594427	0
1087842.0	0.08580346	0.086397894	0.12874265	0.1289117	0.13039298	0.1296132	0
1087888.0	0.09560524	0.09660992	0.14199124	0.14194119	0.1428139	0.14261271	0
1097737.0	0.056472905	0.05645367	0.084628135	0.08487678	0.08472202	0.0849739	0
1097737.0	0.056472905	0.05645367	0.084628135	0.08487678	0.08472202	0.0849739	1
1097737.0	0.056472905	0.05645367	0.084628135	0.08487678	0.08472202	0.0849739	0
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	0
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	1
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	0
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	0
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	0
1112595.0	0.0848053	0.08490731	0.12575285	0.12624717	0.12582318	0.1255349	0
1142208.0	0.060117908	0.060126908	0.09005984	0.090010166	0.090150766	0.090468	0
1164436.0	0.056778207	0.05728116	0.08533584	0.08529713	0.08613276	0.08587545	0
1173139.0	0.09721366	0.09756292	0.14256036	0.14267647	0.1441715	0.14326406	0
1174869.0	0.13319382	0.13343282	0.19944212	0.20211738	0.19834456	0.1988397	0
1175023.0	0.07739412	0.07797048	0.11339782	0.11311036	0.11329174	0.113132596	0
1175898.0	0.07533003	0.07523197	0.11289336	0.113576956	0.112939626	0.11341125	0
1181820.0	0.07638318	0.07686954	0.11366158	0.11370822	0.11398702	0.11388323	0
1182398.0	0.06550987	0.06564223	0.09705775	0.09807089	0.09720235	0.09761162	0
1185557.0	0.08894686	0.08958358	0.13173999	0.13193578	0.13251498	0.13243756	0
1185557.0	0.08894686	0.08958358	0.13173999	0.13193578	0.13251498	0.13243756	0
1190165.0	0.06351144	0.06408991	0.09456688	0.094718635	0.09484233	0.0947437	0
1190177.0	0.06803979	0.06861071	0.10005897	0.09999349	0.099986605	0.09998966	0
1198256.0	0.07535462	0.07549462	0.1133437	0.11448752	0.11330753	0.11381978	0
1198256.0	0.07535462	0.07549462	0.1133437	0.11448752	0.11330753	0.11381978	0
1198256.0	0.07535462	0.07549462	0.1133437	0.11448752	0.11330753	0.11381978	0
1224859.0	0.06176637	0.061779328	0.08770564	0.087875515	0.0878519	0.08816553	0
1236920.0	0.057845008	0.058119852	0.08670922	0.08666965	0.086957574	0.087062664	0
1242259.0	0.1272888	0.12839843	0.18693784	0.1863723	0.18794455	0.18811256	0
1247497.0	0.08725931	0.08857136	0.1278439	0.12934835	0.13074282	0.12917107	0
1253515.0	0.11893841	0.11843966	0.17144649	0.17198537	0.1697589	0.16966955	0
1253515.0	0.11893841	0.11843966	0.17144649	0.17198537	0.1697589	0.16966955	0
1253515.0	0.11893841	0.11843966	0.17144649	0.17198537	0.1697589	0.16966955	0
1253515.0	0.11893841	0.11843966	0.17144649	0.17198537	0.1697589	0.16966955	0
1253520.0	0.07567846	0.07617587	0.11152615	0.11157921	0.112081066	0.112077564	0
1253520.0	0.07567846	0.07617587	0.11152615	0.11157921	0.112081066	0.112077564	0
1257603.0	0.07490302	0.074945286	0.11064167	0.110783145	0.11072205	0.111214966	0
1257651.0	0.06449653	0.06470794	0.09403078	0.09433501	0.09444255	0.094406106	0
1269467.0	0.06648399	0.066940725	0.09728459	0.097123444	0.09789164	0.09775568	0
1269467.0	0.06648399	0.066940725	0.09728459	0.097123444	0.09789164	0.09775568	0
1277015.0	0.058516484	0.059319485	0.083917655	0.08421091	0.08493904	0.08451676	0
1277866.0	0.06592575	0.0662082	0.09613695	0.09614658	0.0967731	0.0965995	0
1277866.0	0.06592575	0.0662082	0.09613695	0.09614658	0.0967731	0.0965995	0
1282576.0	0.08278463	0.082891524	0.12030989	0.12045651	0.12004795	0.12014817	1
1282576.0	0.08278463	0.082891524	0.12030989	0.12045651	0.12004795	0.12014817	2
1291370.0	0.061351553	0.061602496	0.09122366	0.09154675	0.091347605	0.091029726	0
1297605.0	0.087784305	0.0883814	0.13176137	0.13216151	0.13292135	0.132337	0
1297605.0	0.087784305	0.0883814	0.13176137	0.13216151	0.13292135	0.132337	0
1352359.0	0.14983776	0.15201752	0.21964297	0.21983637	0.22125989	0.22040652	0
1352359.0	0.14983776	0.15201752	0.21964297	0.21983637	0.22125989	0.22040652	0
1382225.0	0.071971275	0.07179049	0.107007675	0.1072214	0.106108494	0.105839156	0
1382225.0	0.071971275	0.07179049	0.107007675	0.1072214	0.106108494	0.105839156	0
1386660.0	0.060013883	0.060248673	0.087845325	0.08784898	0.08809008	0.08800709	0
1386707.0	0.07149629	0.07272682	0.10714891	0.10690412	0.106919296	0.10722423	0
1402327.0	0.063401505	0.06393548	0.09421191	0.09421622	0.09448964	0.09460792	1
1402327.0	0.063401505	0.06393548	0.09421191	0.09421622	0.09448964	0.09460792	0
1403776.0	0.10305318	0.104076385	0.15035848	0.1504642	0.15219256	0.15152095	0
1403776.0	0.10305318	0.104076385	0.15035848	0.1504642	0.15219256	0.15152095	0
1431558.0	0.09646684	0.096349664	0.14048296	0.14063263	0.13973103	0.13959967	0
1434751.0	0.05977924	0.05980106	0.089303814	0.09004833	0.08949793	0.08971929	0
1434765.0	0.06043766	0.061312366	0.089996584	0.09026848	0.09057227	0.090101555	0
1434765.0	0.06043766	0.061312366	0.089996584	0.09026848	0.09057227	0.090101555	1
1450322.0	0.060750943	0.060770918	0.09137076	0.09255177	0.09149453	0.091660246	0
1456957.0	0.061131805	0.061117746	0.090476245	0.0905509	0.090630986	0.09097717	0
1459158.0	0.0750452	0.07498362	0.112416916	0.1131182	0.11249078	0.1129564	0
1459158.0	0.0750452	0.07498362	0.112416916	0.1131182	0.11249078	0.1129564	0
1459264.0	0.08047721	0.07999065	0.11964446	0.119820975	0.11794571	0.117696114	1
1459264.0	0.08047721	0.07999065	0.11964446	0.119820975	0.11794571	0.117696114	0
1459264.0	0.08047721	0.07999065	0.11964446	0.119820975	0.11794571	0.117696114	0
1459265.0	0.080629386	0.08129871	0.11953847	0.119379476	0.120398335	0.12072556	0
1459265.0	0.080629386	0.08129871	0.11953847	0.119379476	0.120398335	0.12072556	0
1459268.0	0.08660823	0.0878889	0.1271291	0.12706648	0.12726848	0.12717353	1
