pmcid relevancy abstract body title
1079947 1 0.028999252 0.028999252 0.028999252
1168908 1 0.032385245 0.032385245 0.032385245
1187925 1 0.02619688 0.02619688 0.02619688
1269449 1 0.08401617 0.08401617 0.08401617
1386666 1 0.026575387 0.026575387 0.026575387
1479817 1 0.05151177 0.05151177 0.05151177
1481583 1 0.025353367 0.025353367 0.025353367
1483837 1 0.02650611 0.02650611 0.02650611
1488827 1 0.03209324 0.03209324 0.03209324
1524947 1 0.044597562 0.044597562 0.044597562
1524986 1 0.05901575 0.05901575 0.05901575
1592076 1 0.045644116 0.045644116 0.045644116
1633737 1 0.02549239 0.02549239 0.02549239
1697818 1 0.06402364 0.06402364 0.06402364
1821020 1 0.03138516 0.03138516 0.03138516
1949836 1 0.053915735 0.053915735 0.053915735
2048957 1 0.06293386 0.06293386 0.06293386
2246097 2 0.014367217 0.014367217 0.014367217
2442901 1 0.01900817 0.01900817 0.01900817
2528206 1 0.048022453 0.048022453 0.048022453
2528214 1 0.057030287 0.057030287 0.057030287
2528218 1 0.025814394 0.025814394 0.025814394
2629961 2 0.033091497 0.033091497 0.033091497
2629967 2 0.050137598 0.050137598 0.050137598
2629982 2 0.043871973 0.043871973 0.043871973
2650592 1 0.050886754 0.050886754 0.050886754
2650594 1 0.05094586 0.05094586 0.05094586
2650603 2 0.0541663 0.0541663 0.0541663
2650609 1 0.049373403 0.049373403 0.049373403
2672796 1 0.027031647 0.027031647 0.027031647
2672797 1 0.026352629 0.026352629 0.026352629
2684714 2 0.032115437 0.032115437 0.032115437
2685145 2 0.03308712 0.03308712 0.03308712
2687595 1 0.032977402 0.032977402 0.032977402
2692114 2 0.020983607 0.020983607 0.020983607
2692120 2 0.0451455 0.0451455 0.0451455
2695191 2 0.04061903 0.04061903 0.04061903
2695197 2 0.015970012 0.015970012 0.015970012
2695619 2 0.050302614 0.050302614 0.050302614
2699821 2 0.037244096 0.037244096 0.037244096
2699958 2 0.10071486 0.10071486 0.10071486
2699965 1 0.08157519 0.08157519 0.08157519
2706597 1 0.06828889 0.06828889 0.06828889
2706605 1 0.03745137 0.03745137 0.03745137
2706608 2 0.06941235 0.06941235 0.06941235
2706609 1 0.012557437 0.012557437 0.012557437
2707151 1 0.040145423 0.040145423 0.040145423
2707157 2 0.024912812 0.024912812 0.024912812
2707802 2 0.056197442 0.056197442 0.056197442
2707808 2 0.019944737 0.019944737 0.019944737
2707811 2 0.07030341 0.07030341 0.07030341
2739483 2 0.03016277 0.03016277 0.03016277
2799410 1 0.054382645 0.054382645 0.054382645
2802352 1 0.06450324 0.06450324 0.06450324
2846152 2 0.034566518 0.034566518 0.034566518
2848004 2 0.04309905 0.04309905 0.04309905
2865026 1 0.029178774 0.029178774 0.029178774
2876086 2 0.007983209 0.007983209 0.007983209
2939681 1 0.020068958 0.020068958 0.020068958
2941920 2 0.011340759 0.011340759 0.011340759
2962297 1 0.04105296 0.04105296 0.04105296
2962302 2 0.03372481 0.03372481 0.03372481
2988175 2 0.027131049 0.027131049 0.027131049
3004609 2 0.11312778 0.11312778 0.11312778
3016307 1 0.034954756 0.034954756 0.034954756
3047913 1 0.07358206 0.07358206 0.07358206
3062119 1 0.02201168 0.02201168 0.02201168
3072154 2 0.017528536 0.017528536 0.017528536
3107698 2 0.095443085 0.095443085 0.095443085
3109340 2 0.050897654 0.050897654 0.050897654
3141809 1 0.030731287 0.030731287 0.030731287
3165919 1 0.06563173 0.06563173 0.06563173
3170646 2 0.04103508 0.04103508 0.04103508
3177593 2 0.030151809 0.030151809 0.030151809
3206765 2 0.02809368 0.02809368 0.02809368
3206766 2 0.04675514 0.04675514 0.04675514
3217852 1 0.013077537 0.013077537 0.013077537
3219759 2 0.12599084 0.12599084 0.12599084
3257951 1 0.025643913 0.025643913 0.025643913
3266210 2 0.055177037 0.055177037 0.055177037
3282915 2 0.047118526 0.047118526 0.047118526
3321723 2 0.032500483 0.032500483 0.032500483
3325000 2 0.029465005 0.029465005 0.029465005
3359241 2 0.016326535 0.016326535 0.016326535
3365251 1 0.056415662 0.056415662 0.056415662
3370314 1 0.04580052 0.04580052 0.04580052
3372934 1 0.032430034 0.032430034 0.032430034
3430121 1 0.053476404 0.053476404 0.053476404
3436640 2 0.035164982 0.035164982 0.035164982
3436722 1 0.012342125 0.012342125 0.012342125
3457839 2 0.013692954 0.013692954 0.013692954
3459658 1 0.0123399375 0.0123399375 0.0123399375
3463056 1 0.051512588 0.051512588 0.051512588
3475004 2 0.055326726 0.055326726 0.055326726
3478173 2 0.01630204 0.01630204 0.01630204
3479064 2 0.087885514 0.087885514 0.087885514
3485098 1 0.026678642 0.026678642 0.026678642
3511775 2 0.04827979 0.04827979 0.04827979
3514008 2 0.022077797 0.022077797 0.022077797
3530855 1 0.088455 0.088455 0.088455
3553649 1 0.06884523 0.06884523 0.06884523
3556894 2 0.0333792 0.0333792 0.0333792
3557179 1 0.026833748 0.026833748 0.026833748
3580134 2 0.013717614 0.013717614 0.013717614
3595976 2 0.0179429 0.0179429 0.0179429
3598856 1 0.07563529 0.07563529 0.07563529
3638626 2 0.022137133 0.022137133 0.022137133
3642471 2 0.08797475 0.08797475 0.08797475
3653890 2 0.03303827 0.03303827 0.03303827
3657849 2 0.060893774 0.060893774 0.060893774
3711651 2 0.02472967 0.02472967 0.02472967
3728154 2 0.04989611 0.04989611 0.04989611
3743182 1 0.032874033 0.032874033 0.032874033
3762609 2 0.055695146 0.055695146 0.055695146
3764164 1 0.038084384 0.038084384 0.038084384
3775210 2 0.12397605 0.12397605 0.12397605
3787546 2 0.038770556 0.038770556 0.038770556
3795054 2 0.027737632 0.027737632 0.027737632
3808824 1 0.07883206 0.07883206 0.07883206
3816156 2 0.08460038 0.08460038 0.08460038
3818738 1 0.052231688 0.052231688 0.052231688
3833311 1 0.045104902 0.045104902 0.045104902
3845712 2 0.040488765 0.040488765 0.040488765
3869834 2 0.05635094 0.05635094 0.05635094
3884851 2 0.011003007 0.011003007 0.011003007
3884956 2 0.060954206 0.060954206 0.060954206
517721 2 0.020333376 0.020333376 0.020333376
