pmcid relevancy tfidf bm25 ib lmd lmj dfr
1208937 2 0.1379854 0.1379854 0.19767107 0.19783331 0.1977107 0.0
1784608 1 0.14409046 0.14409046 0.20722239 0.20728508 0.20710684 0.0
2449186 2 0.052633837 0.052633837 0.075530134 0.07562602 0.075555265 0.0
2626783 2 0.17788304 0.17777221 0.2554862 0.2553542 0.2554862 0.0
2637889 1 0.080871664 0.080871664 0.11534678 0.11534678 0.11534678 0.0
2649930 2 0.20127177 0.20127177 0.2874547 0.2874547 0.2874547 0.0
2672226 2 0.16157845 0.16157845 0.23075144 0.23106472 0.23075144 0.0
2672247 1 0.22932178 0.22932178 0.32676825 0.32737985 0.32737985 0.0
2700241 2 0.19594957 0.19581786 0.28156227 0.28135362 0.28156227 0.0
2700671 1 0.1260585 0.12579007 0.18056229 0.18046781 0.18056229 0.0
2700683 2 0.15959129 0.15931015 0.2283826 0.22859631 0.2283826 0.0
2709639 1 0.13834906 0.13834906 0.19720852 0.19740766 0.19740766 0.0
2713849 2 0.19032605 0.19032605 0.27200517 0.27215162 0.27215162 0.0
2718206 1 0.1561791 0.15615807 0.22377868 0.22341025 0.22377868 0.0
2726514 2 0.20701338 0.20706043 0.2962079 0.29612797 0.2962079 0.0
2726540 2 0.16885917 0.16895044 0.24228732 0.24204387 0.24228732 0.0
2729468 2 0.11789277 0.11789277 0.16842707 0.16840555 0.1683329 0.0
2737761 2 0.20234111 0.20234111 0.2878474 0.2878474 0.2878474 0.0
2737786 1 0.21821617 0.21821617 0.3131414 0.3133347 0.3133347 0.0
2740022 1 0.17588122 0.17588122 0.25224486 0.2520336 0.25196755 0.0
2766875 2 0.14306903 0.14314558 0.20581855 0.2051181 0.20581855 0.0
2766886 2 0.23823312 0.23823312 0.3417013 0.3419404 0.3419404 0.0
2766898 2 0.20971525 0.20971525 0.29955825 0.3002012 0.3002012 0.0
2767137 2 0.27703166 0.27703166 0.39599076 0.39621297 0.39621297 0.0
2769446 2 0.20128712 0.20128712 0.28868553 0.28858122 0.28868553 0.0
2778945 2 0.21037135 0.21051507 0.30086717 0.30025518 0.30086717 0.0
2782171 1 0.20901509 0.20901509 0.30001304 0.29986492 0.30001304 0.0
2782204 1 0.15518525 0.15518525 0.22096804 0.22096804 0.22096804 0.0
2791738 2 0.26985043 0.26991996 0.3873949 0.38651806 0.3873949 0.0
2800936 2 0.25571963 0.25571963 0.3656285 0.3656285 0.3656285 0.0
2806401 2 0.23431341 0.23431341 0.33615136 0.33630553 0.33627975 0.0
2809077 2 0.2380205 0.2380205 0.33988184 0.33988184 0.33988184 0.0
2816301 2 0.20052764 0.20052764 0.28650787 0.28650787 0.28650787 0.0
2822794 1 0.1494798 0.1494798 0.214684 0.2145521 0.214684 0.0
2848680 1 0.12509684 0.1251536 0.17791644 0.17735982 0.17791644 0.0
2878686 1 0.15367852 0.15367852 0.22060417 0.22064845 0.22064845 0.0
2884455 2 0.38573116 0.38573116 0.5515694 0.5518447 0.5518447 0.0
2908674 2 0.36259633 0.36270607 0.52043146 0.5195602 0.52043146 0.0
2921813 2 0.1660075 0.1660075 0.23808114 0.23831666 0.23808114 0.0
2930290 1 0.17553617 0.17553617 0.25007713 0.25007713 0.25007713 0.0
2938513 1 0.20912352 0.20894983 0.299445 0.29941034 0.299445 0.0
2941598 2 0.22391252 0.22391252 0.3217526 0.32211798 0.32183003 0.0
2954974 2 0.08307545 0.08307545 0.1177309 0.11785179 0.11785179 0.0
2963121 2 0.17682807 0.17682807 0.25267988 0.25267988 0.25267988 0.0
2963752 2 0.20640981 0.20640981 0.2961355 0.2959888 0.2961355 0.0
2970786 1 0.13039568 0.13047749 0.18730338 0.18695365 0.18730338 0.0
