pmcid	title	abstract	body	relevancy
3664367	10.083723	0.22221546	4.351312	2
3087163	9.693868	7.4068704	5.42323	1
3170346	6.8104196	4.75741	4.492065	0
3792504	6.5826783	0.078279845	0.078279845	1
3366352	5.887484	3.5635676	0.0	0
3403125	5.680744	3.8601649	4.3081756	0
2909247	5.276544	3.8356864	3.4880772	0
3551416	4.4893804	3.2306046	3.2408695	0
3074290	4.285243	3.4600406	2.7087011	0
3857506	4.2346144	0.0	0.0	0
3806701	3.5519595	2.7939246	3.0971866	0
2141351	0.51347035	0.0	0.0	0
3880091	0.45512277	0.45512277	0.45512277	1
3708448	0.45061028	0.45061028	0.45061028	1
2811980	0.4185894	0.4185894	0.4185894	2
3570033	0.37460253	0.37460253	0.37460253	0
3262750	0.36023983	0.36023983	0.36023983	0
2811103	0.35379103	0.35379103	0.35379103	0
3639671	0.35167387	0.35167387	0.35167387	0
3487850	0.34643525	0.34643525	0.34643525	0
3575072	0.3318142	0.3318142	0.3318142	0
3266198	0.32979855	0.32979855	0.32979855	0
3139154	0.3224193	0.3224193	0.3224193	0
3527175	0.32184085	0.32184085	0.32184085	2
3830061	0.31453294	0.31453294	0.31453294	0
3629863	0.30872077	0.30872077	0.30872077	0
3446186	0.30377632	0.30377632	0.30377632	0
3726751	0.3018871	0.3018871	0.3018871	0
3868168	0.29869723	0.29869723	0.29869723	1
2909944	0.29724213	0.29724213	0.29724213	0
2638813	0.29618722	0.29618722	0.29618722	2
3098999	0.2909098	0.2909098	0.2909098	0
3311149	0.2907967	0.2907967	0.2907967	1
3108084	0.2897131	0.2897131	5.521051	0
2987916	0.28494644	0.28494644	0.28494644	0
2547099	0.2824757	0.2824757	0.2824757	2
3430626	0.28181887	0.28181887	0.28181887	1
2771986	0.27373156	0.27373156	0.27373156	0
3407125	0.27254468	0.27254468	5.8886557	0
3760049	0.27242616	0.27242616	5.7365193	0
3733895	0.27166197	0.27166197	0.27166197	0
2981767	0.27087536	0.27087536	0.27087536	0
3706610	0.26957628	0.26957628	0.26957628	0
3806272	0.2670746	0.2670746	0.2670746	0
3618043	0.26545876	0.26545876	0.26545876	0
2854356	0.2654254	0.2654254	0.2654254	2
3580793	0.26462376	0.26462376	0.26462376	0
3173907	0.26316112	0.26316112	0.26316112	0
2686868	0.26247573	0.26247573	4.8811336	2
3328441	0.26201817	0.26201817	0.26201817	0
3612492	0.26109987	0.26109987	0.26109987	0
3614464	0.2591071	0.2591071	0.2591071	0
3243642	0.2585787	0.2585787	0.2585787	0
3049671	0.25745174	4.340819	0.25745174	0
3759024	0.25742957	0.25742957	0.25742957	0
3177789	0.25603536	0.25603536	0.25603536	1
3776212	0.25453836	0.25453836	0.25453836	0
2771270	0.2544388	0.2544388	0.2544388	0
3556847	0.2540306	0.2540306	0.2540306	0
3777834	0.253271	0.253271	0.253271	1
2668559	0.25314593	0.25314593	0.25314593	2
2844408	0.2523868	0.2523868	0.2523868	1
2799634	0.25138313	0.25138313	4.322932	0
3807715	0.25117603	0.25117603	0.25117603	1
3844859	0.25078055	0.25078055	0.25078055	0
3531933	0.25018078	0.25018078	0.25018078	0
3212896	0.2494282	0.2494282	5.0910354	0
2944799	0.24834085	0.24834085	0.24834085	1
2914366	0.24728654	0.24728654	0.24728654	0
3236994	0.24726605	0.24726605	0.24726605	0
3400645	0.24677242	0.24677242	0.24677242	0
3551421	0.24565113	0.24565113	0.24565113	0
3403799	0.24534345	0.24534345	0.24534345	0
3569969	0.24510874	0.24510874	0.24510874	0
3317060	0.2445818	0.2445818	0.2445818	0
3102242	0.24391784	0.24391784	0.24391784	0
3853870	0.24322501	0.24322501	0.24322501	0
3597581	0.2423027	0.2423027	0.2423027	0
3657200	0.24172519	0.24172519	0.24172519	0
3682128	0.2413071	0.2413071	0.2413071	0
3689257	0.24023347	0.24023347	0.24023347	0
3100676	0.23933323	0.23933323	0.23933323	1
3562549	0.2384577	0.2384577	0.2384577	0
3352852	0.23845418	0.23845418	0.23845418	0
3590346	0.23787066	0.23787066	4.9791613	0
2686928	0.23700099	5.818587	4.978237	1
3359427	0.23652793	0.23652793	0.23652793	1
3565772	0.23617503	0.23617503	0.23617503	0
3389871	0.23569342	0.23569342	0.23569342	1
3026935	0.23541263	0.23541263	0.23541263	2
3818844	0.23480904	0.23480904	0.23480904	1
3860463	0.23349208	0.23349208	0.23349208	0
3340570	0.23293978	0.23293978	0.23293978	2
2801848	0.2327359	6.1619015	5.6321244	0
3025327	0.23260671	0.23260671	0.23260671	0
3590348	0.2323153	4.876208	3.87066	0
3778266	0.23056376	0.23056376	0.23056376	0
3885624	0.23051658	0.23051658	0.23051658	0
3144937	0.23039837	0.23039837	0.23039837	0
3178148	0.23010214	0.23010214	0.23010214	1
3733998	0.23006454	0.23006454	0.23006454	0
3622466	0.22991666	0.22991666	0.22991666	0
3777684	0.22953743	0.22953743	0.22953743	0
2626699	0.22897692	0.22897692	0.22897692	0
3181763	0.228165	0.228165	0.228165	0
2672188	0.227956	0.227956	5.0448256	2
3865260	0.2278489	0.2278489	0.2278489	0
3315403	0.22765811	0.22765811	0.22765811	0
3492760	0.22747545	0.22747545	0.22747545	0
3690350	0.22583957	0.22583957	0.22583957	1
3677000	0.22516446	0.22516446	5.0253797	0
2740332	0.22491701	0.22491701	0.22491701	0
3777846	0.22488138	0.22488138	0.22488138	0
3846886	0.22487853	0.22487853	0.22487853	1
3154385	0.22473377	0.22473377	0.22473377	0
3661458	0.22453302	0.22453302	0.22453302	0
2949589	0.22292164	0.22292164	0.22292164	2
3246471	0.22270632	0.22270632	0.22270632	0
3820572	0.2220099	0.2220099	0.2220099	0
3422616	0.22095336	0.22095336	0.22095336	1
3446994	0.220799	0.220799	0.220799	0
3339227	0.22070567	0.22070567	0.22070567	0
2525487	0.21997479	0.21997479	4.1447997	0
3100729	0.21978542	0.21978542	0.21978542	0
2854938	0.21847919	0.21847919	0.21847919	2
3374831	0.21841064	0.21841064	0.21841064	0
3644794	0.21835464	0.21835464	0.21835464	0
3039161	0.21821822	0.21821822	0.21821822	2
3806583	0.21739802	0.21739802	0.21739802	1
3735339	0.21684785	0.21684785	0.21684785	1
3748791	0.21664612	5.9522557	0.21664612	0
