pmcid relevancy abstract body title
2667400 2 0.35075805 0.31340072 0.35075805
2687574 1 0.27468523 0.24652179 0.27468523
2691519 1 0.12563424 0.1119712 0.12563424
2740058 1 0.23183522 0.20732082 0.23183522
2740158 1 0.33467907 0.29947314 0.33467907
2749011 1 0.0 0.0 0.0
2768636 1 0.09054618 0.08102135 0.09054618
2842962 1 0.0557922 0.049892697 0.0557922
2893371 1 0.24087177 0.21540186 0.24087177
2933643 1 0.047694292 0.0428042 0.047694292
3004514 1 0.35364047 0.3159761 0.35364047
3030049 1 0.38310018 0.34259096 0.38310018
3047858 2 0.4473751 0.4003143 0.4473751
3101789 1 0.22834949 0.20493685 0.22834949
3290188 2 0.36433783 0.32698232 0.36433783
3420662 1 0.13327268 0.11925332 0.13327268
3423657 1 0.29300287 0.26296133 0.29300287
3466839 1 0.33265063 0.2972218 0.33265063
3483501 2 0.34502572 0.30750334 0.34502572
3514812 1 0.21955925 0.19704787 0.21955925
3601223 1 0.13923763 0.1240952 0.13923763
3637401 1 0.15241349 0.13583815 0.15241349
3649654 2 0.21448931 0.19192651 0.21448931
3670530 2 0.5715319 0.5110978 0.5715319
3674744 2 0.28041157 0.24991612 0.28041157
3741700 1 0.12437789 0.111131065 0.12437789
3860639 1 0.19495827 0.17375606 0.19495827
3860641 1 0.068037376 0.060638137 0.068037376
3872241 1 0.116959795 0.104967915 0.116959795
