pmcid relevancy tfidf bm25 ib lmd lmj dfr
2526433 2 0.069090165 0.069065556 0.09802585 0.09783065 0.09802585 0.0
2800864 2 0.0877452 0.0877452 0.124049656 0.12411853 0.12430344 0.0
2823760 1 0.15471172 0.15471172 0.21846984 0.21863632 0.21905375 0.0
2840894 2 0.11777035 0.11777035 0.16572237 0.1660059 0.1660059 0.0
2856359 1 0.040917233 0.040920626 0.058049288 0.058014527 0.058049288 0.0
3156524 2 0.06413462 0.06413462 0.09083246 0.090812154 0.09083246 0.0
3352629 2 0.025467992 0.025467992 0.035980266 0.03610628 0.03610628 0.0
3652086 2 0.07077958 0.07077958 0.09948611 0.0997997 0.0997997 0.0
3667316 1 0.15067884 0.15067884 0.21317048 0.21329872 0.21334212 0.0
3726922 2 0.09128589 0.09128589 0.12870833 0.12881488 0.12923802 0.0
3876010 2 0.06670771 0.06670771 0.09386858 0.09386858 0.09386858 0.0
