	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
17815.0	0.034363687	0.034385525	0.048676	0.048835564	0.04879806	0.04891068	0
29056.0	0.03753842	0.037631117	0.05316711	0.053490836	0.053693794	0.05340602	0
35282.0	0.041434925	0.04166161	0.058334954	0.058577266	0.05849449	0.058562454	2
37406.0	0.048677627	0.048821256	0.068027794	0.06800839	0.0687841	0.06841269	0
37406.0	0.048677627	0.048821256	0.068027794	0.06800839	0.0687841	0.06841269	0
37410.0	0.04692034	0.04722891	0.066647604	0.06702044	0.06747558	0.06692407	0
56591.0	0.045627344	0.04563538	0.06464292	0.06485135	0.0647991	0.06496772	0
59521.0	0.093956806	0.09329588	0.13361025	0.13476461	0.13552098	0.135001	0
59895.0	0.057309687	0.05793361	0.079816036	0.08043181	0.08085933	0.08022449	0
61032.0	0.039725624	0.040109623	0.056017626	0.05613768	0.056257587	0.05631297	0
61035.0	0.057108946	0.057986565	0.08000772	0.08002338	0.080676265	0.08031021	0
64494.0	0.07308457	0.074044496	0.10380143	0.10431638	0.10431712	0.1040186	0
64544.0	0.05330668	0.053297106	0.07614893	0.07685275	0.07653621	0.076663	0
65680.0	0.04722712	0.04754104	0.066680886	0.0667968	0.06686651	0.06691652	0
88995.0	0.041592672	0.042101387	0.05859665	0.058468435	0.05881256	0.05853976	0
101408.0	0.04826998	0.04835543	0.068520606	0.06888865	0.06833207	0.06871006	1
101408.0	0.04826998	0.04835543	0.068520606	0.06888865	0.06833207	0.06871006	0
101408.0	0.04826998	0.04835543	0.068520606	0.06888865	0.06833207	0.06871006	2
113745.0	0.037491236	0.037522882	0.053112898	0.05317659	0.053169653	0.053106163	0
115843.0	0.040702313	0.040959038	0.05632084	0.057672583	0.057009723	0.05763335	0
117131.0	0.07227927	0.07022766	0.101624	0.10168718	0.099013746	0.09921449	0
126248.0	0.042829223	0.042988677	0.06065799	0.060801115	0.06103279	0.06091588	0
126248.0	0.042829223	0.042988677	0.06065799	0.060801115	0.06103279	0.06091588	0
137231.0	0.045370616	0.045466363	0.0634769	0.06343768	0.06406712	0.0637779	0
137231.0	0.045370616	0.045466363	0.0634769	0.06343768	0.06406712	0.0637779	0
137231.0	0.045370616	0.045466363	0.0634769	0.06343768	0.06406712	0.0637779	0
137231.0	0.045370616	0.045466363	0.0634769	0.06343768	0.06406712	0.0637779	0
137231.0	0.045370616	0.045466363	0.0634769	0.06343768	0.06406712	0.0637779	0
137249.0	0.036523987	0.03645045	0.051703714	0.051931556	0.052019343	0.052023366	2
137249.0	0.036523987	0.03645045	0.051703714	0.051931556	0.052019343	0.052023366	0
137310.0	0.046626	0.0468759	0.06610868	0.066646524	0.06710811	0.06656471	0
137315.0	0.050900217	0.05160989	0.072575025	0.07235032	0.073349856	0.07303139	0
137331.0	0.055684812	0.054801095	0.07831922	0.078341395	0.07729845	0.07718134	0
137331.0	0.055684812	0.054801095	0.07831922	0.078341395	0.07729845	0.07718134	0
137602.0	0.03601532	0.036335263	0.05081058	0.05063856	0.05094477	0.050775345	0
137602.0	0.03601532	0.036335263	0.05081058	0.05063856	0.05094477	0.050775345	0
137602.0	0.03601532	0.036335263	0.05081058	0.05063856	0.05094477	0.050775345	0
137602.0	0.03601532	0.036335263	0.05081058	0.05063856	0.05094477	0.050775345	0
149378.0	0.04635732	0.04678284	0.06551988	0.06526607	0.0655978	0.065326765	0
150573.0	0.041345794	0.041191135	0.058604687	0.05840941	0.058252733	0.058371972	0
153436.0	0.05361153	0.053932898	0.07613953	0.076491416	0.07699332	0.07642878	0
153482.0	0.03731661	0.037495777	0.052492633	0.052774925	0.052642833	0.05276176	0
165606.0	0.040504843	0.04043703	0.05776799	0.058088653	0.057887033	0.0575669	0
166159.0	0.03883742	0.038910717	0.05503058	0.05534538	0.054999176	0.05526871	0
183865.0	0.077529594	0.075263314	0.109015755	0.109089665	0.106126375	0.10637572	0
183865.0	0.077529594	0.075263314	0.109015755	0.109089665	0.106126375	0.10637572	1
193681.0	0.05396056	0.053196948	0.075931124	0.07587932	0.07511617	0.07478201	0
194618.0	0.04472055	0.045544468	0.06392425	0.06361796	0.064778455	0.06441249	0
239964.0	0.09322431	0.09466513	0.13313757	0.13230088	0.1347698	0.13384102	0
270697.0	0.046114694	0.04601798	0.065547585	0.06589655	0.06583005	0.065644376	0
270697.0	0.046114694	0.04601798	0.065547585	0.06589655	0.06583005	0.065644376	0
270697.0	0.046114694	0.04601798	0.065547585	0.06589655	0.06583005	0.065644376	0
305338.0	0.042146128	0.04215619	0.059786364	0.059474006	0.059363317	0.059509277	0
374364.0	0.03513531	0.034930047	0.049593523	0.049533833	0.049399097	0.04924655	0
394335.0	0.041663706	0.042008914	0.058809813	0.058923513	0.0590105	0.0590631	0
419368.0	0.03907809	0.039334733	0.05535331	0.055075593	0.055374864	0.055161536	0
419718.0	0.058297615	0.058819525	0.08266713	0.08315979	0.083175115	0.08291544	0
420464.0	0.052288778	0.05246266	0.07287422	0.07289643	0.07362278	0.07360117	0
425596.0	0.05239992	0.052665714	0.07347686	0.07352772	0.07418371	0.0738674	0
425596.0	0.05239992	0.052665714	0.07347686	0.07352772	0.07418371	0.0738674	0
481067.0	0.04241332	0.04291318	0.059661638	0.059640437	0.059931833	0.060235556	0
481071.0	0.036542956	0.036985513	0.051430877	0.051326588	0.051621597	0.05142443	0
503388.0	0.046469063	0.046631817	0.06595799	0.06599333	0.06612094	0.0659404	0
503388.0	0.046469063	0.046631817	0.06595799	0.06599333	0.06612094	0.0659404	0
503388.0	0.046469063	0.046631817	0.06595799	0.06599333	0.06612094	0.0659404	0
503388.0	0.046469063	0.046631817	0.06595799	0.06599333	0.06612094	0.0659404	0
503388.0	0.046469063	0.046631817	0.06595799	0.06599333	0.06612094	0.0659404	0
503392.0	0.03642907	0.036503453	0.051586915	0.05163454	0.051610023	0.05161099	0
503394.0	0.035205435	0.035423443	0.049915615	0.049636826	0.049901184	0.04968748	0
509285.0	0.0373818	0.03746114	0.052888006	0.053167827	0.053307083	0.053185448	0
515303.0	0.03777713	0.03775534	0.053869784	0.054246772	0.053956248	0.053796515	0
516788.0	0.040394742	0.040283542	0.057278313	0.05704781	0.056945797	0.05702477	0
516788.0	0.040394742	0.040283542	0.057278313	0.05704781	0.056945797	0.05702477	0
517503.0	0.03891251	0.03865033	0.05488922	0.054819234	0.054642625	0.05443654	0
517721.0	0.035013255	0.035041668	0.04954017	0.049716067	0.049794838	0.049723156	2
520831.0	0.03641668	0.036622874	0.051587462	0.051492784	0.051630203	0.051528886	0
522843.0	0.046270143	0.04604864	0.06534621	0.06525069	0.06513382	0.06497375	0
524513.0	0.052169085	0.05227284	0.07413562	0.074625336	0.07396145	0.074376464	0
529255.0	0.038289174	0.037509687	0.053938515	0.05400904	0.052923836	0.053059284	0
535548.0	0.102076285	0.09909857	0.14360169	0.14352761	0.13963127	0.13990662	0
535548.0	0.102076285	0.09909857	0.14360169	0.14352761	0.13963127	0.13990662	0
535935.0	0.089361325	0.08901067	0.12675762	0.1255684	0.124592826	0.12486946	0
544952.0	0.044191137	0.04426098	0.06258561	0.06274734	0.06283595	0.0627306	0
547901.0	0.040356997	0.040332098	0.05705949	0.057265155	0.057236426	0.057214633	0
548267.0	0.040967263	0.040821947	0.058083486	0.0578134	0.057725694	0.057807308	0
549073.0	0.073427595	0.07330595	0.10538579	0.106745504	0.10653865	0.106490485	0
549073.0	0.073427595	0.07330595	0.10538579	0.106745504	0.10653865	0.106490485	0
549194.0	0.03712518	0.037327267	0.052501578	0.052576385	0.052595384	0.05262679	0
549194.0	0.03712518	0.037327267	0.052501578	0.052576385	0.052595384	0.05262679	0
551612.0	0.03477766	0.034755714	0.049424697	0.04962959	0.04948377	0.049355645	0
555568.0	0.036390867	0.036414288	0.05188795	0.052222706	0.052048832	0.05214836	0
555568.0	0.036390867	0.036414288	0.05188795	0.052222706	0.052048832	0.05214836	0
1062158.0	0.03575493	0.035830382	0.050698005	0.050958578	0.050627224	0.050859667	0
1062158.0	0.03575493	0.035830382	0.050698005	0.050958578	0.050627224	0.050859667	0
1065003.0	0.11057009	0.11148517	0.15441053	0.15613054	0.15653092	0.15599002	0
1065003.0	0.11057009	0.11148517	0.15441053	0.15613054	0.15653092	0.15599002	1
1065003.0	0.11057009	0.11148517	0.15441053	0.15613054	0.15653092	0.15599002	2
1065010.0	0.036839753	0.037013248	0.052199427	0.05212218	0.052231763	0.05216706	0
1065010.0	0.036839753	0.037013248	0.052199427	0.05212218	0.052231763	0.05216706	0
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	0
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	0
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	0
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	1
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	0
1065094.0	0.049501345	0.049518056	0.0704748	0.0710372	0.070792675	0.07094898	0
1079947.0	0.05124007	0.050279334	0.07217212	0.07216412	0.07097203	0.07098843	1
1079964.0	0.035478055	0.03545551	0.050170414	0.050324764	0.05028264	0.050254736	0
1082912.0	0.09914819	0.100862466	0.14093867	0.1418969	0.14207625	0.14151639	0
1082912.0	0.09914819	0.100862466	0.14093867	0.1418969	0.14207625	0.14151639	0
1084363.0	0.04290709	0.04317518	0.06061731	0.06074999	0.060843896	0.06082317	0
1088250.0	0.048442688	0.048406728	0.06917284	0.06983754	0.069679394	0.069743864	0
1088250.0	0.048442688	0.048406728	0.06917284	0.06983754	0.069679394	0.069743864	0
1088250.0	0.048442688	0.048406728	0.06917284	0.06983754	0.069679394	0.069743864	0
1097749.0	0.037303597	0.037356988	0.052810255	0.05295336	0.052681398	0.052923724	1
1097749.0	0.037303597	0.037356988	0.052810255	0.05295336	0.052681398	0.052923724	0
1112595.0	0.0912086	0.089032106	0.12850285	0.12838934	0.12553327	0.1257782	0
1112595.0	0.0912086	0.089032106	0.12850285	0.12838934	0.12553327	0.1257782	1
1112595.0	0.0912086	0.089032106	0.12850285	0.12838934	0.12553327	0.1257782	0
1112595.0	0.0912086	0.089032106	0.12850285	0.12838934	0.12553327	0.1257782	0
