pmcid relevancy tfidf bm25 ib lmd lmj dfr
1087494 2 0.08838863 0.08838863 0.12507261 0.12522392 0.12517363 0.0
1088011 2 0.116824456 0.116824456 0.16538076 0.16541907 0.16538076 0.0
1183226 2 0.054358967 0.054358967 0.07651907 0.07651907 0.07651907 0.0
1188051 2 0.101583704 0.101583704 0.1438131 0.14388037 0.1438131 0.0
1199611 2 0.10660606 0.10660606 0.15093473 0.15100528 0.15093473 0.0
1325049 2 0.08069908 0.08069908 0.11438276 0.11438276 0.11438276 0.0
1434505 2 0.19012876 0.19012876 0.2692059 0.26934227 0.2692059 0.0
1584230 2 0.1032171 0.1032171 0.14610182 0.14616047 0.14610182 0.0
1592154 2 0.08330598 0.08330598 0.1166966 0.11665272 0.11665272 0.0
161797 2 0.13158475 0.13158475 0.18681349 0.18672805 0.18672805 0.0
1664563 2 0.13583761 0.13583761 0.19230269 0.1923913 0.19230269 0.0
1716160 2 0.19129999 0.19129999 0.2712506 0.27109697 0.27109697 0.0
1940252 2 0.08913441 0.08913441 0.12603094 0.12599139 0.12599139 0.0
2031887 2 0.2653474 0.2653474 0.3755913 0.37597132 0.3758099 0.0
2089060 2 0.17308684 0.17308684 0.24501069 0.24511033 0.24501069 0.0
2254627 2 0.114206225 0.114206225 0.16210437 0.16212353 0.16212353 0.0
2270822 2 0.29461837 0.29461837 0.41702014 0.41739413 0.41722828 0.0
2494993 2 0.094983324 0.094983324 0.13196476 0.13196476 0.13196476 0.0
2515901 2 0.24454953 0.24454953 0.3461411 0.34651485 0.3463686 0.0
2542367 2 0.041721754 0.041721754 0.059048194 0.059048194 0.059048194 0.0
2656288 2 0.121842906 0.121842906 0.17294134 0.17294134 0.17294134 0.0
2656315 2 0.14071116 0.14071116 0.19615515 0.19615515 0.19615515 0.0
2656332 2 0.21410793 0.21410793 0.30308944 0.30335853 0.30323172 0.0
2656591 2 0.09233877 0.09233877 0.13072689 0.13081366 0.13076153 0.0
2671773 2 0.19086604 0.19086604 0.2702044 0.27025315 0.2702044 0.0
2749439 2 0.11570663 0.11573823 0.16408648 0.16404754 0.16408648 0.0
2767345 2 0.1104914 0.1104914 0.1539402 0.1539402 0.1539402 0.0
2768965 2 0.14853857 0.14859214 0.20767274 0.2081893 0.20767274 0.0
2778437 2 0.125956 0.125956 0.1779228 0.17797932 0.17797932 0.0
2879869 2 0.02884144 0.02884144 0.04078407 0.040786296 0.040780496 0.0
2881943 2 0.17097197 0.17097197 0.24027613 0.24027613 0.24027613 0.0
2921140 2 0.22121742 0.22128157 0.31379285 0.31369817 0.31379285 0.0
2924526 2 0.100167416 0.100167416 0.14177886 0.14175616 0.14177886 0.0
2938294 2 0.10768809 0.10768809 0.1526835 0.1526835 0.1526835 0.0
2955942 2 0.02543692 0.025441695 0.036059808 0.036056608 0.036059808 0.0
2970879 2 0.10055653 0.10055653 0.14337794 0.14328356 0.14328356 0.0
2970950 2 0.19083774 0.19083774 0.27067536 0.27067536 0.27067536 0.0
2972415 2 0.046904005 0.046918128 0.065345146 0.06533935 0.065345146 0.0
3009622 2 0.0209236 0.0209236 0.029614987 0.029626602 0.029614987 0.0
3011203 2 0.07407617 0.07407617 0.10488119 0.10494832 0.10490773 0.0
3012558 2 0.19334874 0.1934146 0.2734972 0.27413952 0.2734972 0.0
3012908 2 0.11051956 0.11051956 0.15647022 0.15656404 0.15650666 0.0
3013171 2 0.108354956 0.108382426 0.15110788 0.15109448 0.15110788 0.0
3031940 2 0.0 0.0 0.0 0.0 0.0 0.0
3082809 2 0.04430946 0.04432056 0.06226577 0.06277055 0.06226577 0.0
3094285 2 0.114653215 0.114653215 0.16220744 0.16246904 0.16239578 0.0
3096313 2 0.25712362 0.25712362 0.36394134 0.36437097 0.36420724 0.0
3108260 2 0.13765179 0.13765179 0.19479218 0.1947772 0.19479218 0.0
3122543 2 0.20285311 0.20285311 0.28711587 0.2874011 0.28728065 0.0
3123271 2 0.072730646 0.072730646 0.102610275 0.102610275 0.102610275 0.0
3123969 2 0.2280884 0.2280884 0.32289103 0.32316437 0.323036 0.0
3136248 2 0.03850809 0.03850809 0.054538008 0.054538008 0.054538008 0.0
3148928 2 0.1781746 0.1782433 0.24935156 0.2506454 0.24935156 0.0
3168079 2 0.1167913 0.1167913 0.16529736 0.16535726 0.16529736 0.0
3176902 2 0.0769247 0.0769247 0.10890828 0.10895935 0.10890828 0.0
3181562 2 0.11547255 0.11551776 0.16163985 0.16256896 0.16163985 0.0
