pmcid relevancy tfidf bm25 ib lmd lmj dfr
2245959 1 0.23075429 0.23075429 0.32430953 0.32430953 0.32430953 0.0
2365938 1 0.31785172 0.31785172 0.44668052 0.44778675 0.44838184 0.0
2385905 1 0.044502787 0.044502787 0.06219951 0.06320191 0.06310344 0.0
2442045 1 0.20601088 0.20610327 0.28850847 0.28617248 0.28850847 0.0
2449135 1 0.04985886 0.049915664 0.06992991 0.06965422 0.06992991 0.0
2467416 1 0.2673568 0.26745588 0.37599036 0.37398678 0.37599036 0.0
2475384 1 0.017754659 0.017754659 0.024984527 0.025043065 0.024984527 0.0
2478665 1 0.19891143 0.19899148 0.27892885 0.2770296 0.27892885 0.0
2546371 1 0.3619785 0.3619785 0.5099486 0.5099486 0.5099486 0.0
2546372 1 0.30256888 0.30256888 0.42458123 0.42491466 0.42491466 0.0
2562359 1 0.10968931 0.10968931 0.1548154 0.15505321 0.15505321 0.0
2575197 1 0.19998586 0.19998586 0.28173172 0.28173172 0.28173172 0.0
2644320 1 0.2807034 0.2807034 0.39386216 0.3956964 0.395563 0.0
2659845 1 0.20768416 0.20768416 0.29275766 0.29275766 0.29275766 0.0
2726470 1 0.19145072 0.1915241 0.26829123 0.2673363 0.26829123 0.0
2736155 1 0.17093396 0.17093396 0.24076566 0.24076566 0.24076566 0.0
2740171 1 0.21011832 0.21011832 0.2964868 0.2966498 0.2966498 0.0
2821651 2 0.15055004 0.15055004 0.21196076 0.21274945 0.21270663 0.0
2998004 2 0.085989095 0.085989095 0.12130449 0.12134753 0.12134753 0.0
2998026 2 0.08278642 0.08278642 0.11682157 0.11654109 0.11682157 0.0
3015229 1 0.09111239 0.09111239 0.12788843 0.12891178 0.12881233 0.0
3015272 1 0.13283476 0.13283476 0.1875954 0.18784538 0.18784538 0.0
3015275 2 0.14686422 0.14686422 0.2071393 0.20634891 0.2071393 0.0
3015359 2 0.113669045 0.113669045 0.16036415 0.16039525 0.16039525 0.0
3015535 2 0.1879676 0.1879676 0.26524964 0.26458386 0.26524964 0.0
3015536 1 0.03713428 0.03713428 0.052299432 0.052299432 0.052299432 0.0
3015668 2 0.14910468 0.14910468 0.20953728 0.20953728 0.20953728 0.0
3015684 1 0.17780513 0.17787252 0.25029886 0.24923298 0.25029886 0.0
3015692 1 0.2904446 0.2904446 0.40763563 0.41012987 0.4104524 0.0
3015793 2 0.071690105 0.071690105 0.101077616 0.1008161 0.10086889 0.0
3015967 1 0.1022409 0.1022409 0.14428984 0.1443762 0.1443762 0.0
3016470 2 0.08642694 0.08642694 0.122295804 0.122351184 0.122295804 0.0
3016484 1 0.16770037 0.16770037 0.2365863 0.23681116 0.23681116 0.0
3016825 2 0.09903976 0.09903976 0.13917272 0.13917272 0.13917272 0.0
3017973 2 0.0842168 0.0842168 0.119116716 0.11900775 0.119116716 0.0
3030794 2 0.10376301 0.10376301 0.1465465 0.14661986 0.14661986 0.0
3113179 1 0.18571696 0.18571696 0.2608881 0.2615319 0.26152444 0.0
3183543 1 0.19307232 0.19307232 0.27244917 0.272549 0.272549 0.0
3191386 2 0.096216395 0.096216395 0.13539654 0.13539654 0.13539654 0.0
3261406 2 0.15404758 0.15404758 0.21649216 0.21649216 0.21649216 0.0
3340973 1 0.42300877 0.4231853 0.5943208 0.5916256 0.5943208 0.0
3625558 2 0.120058 0.12011104 0.16839005 0.1671953 0.16839005 0.0
3627155 2 0.11903581 0.11906198 0.16717298 0.1660029 0.16717298 0.0
3630710 2 0.152554 0.152554 0.21524486 0.21520719 0.21520719 0.0
3673574 2 0.123845935 0.123845935 0.17411864 0.17411864 0.17411864 0.0
3729989 2 0.08582074 0.08582074 0.12136316 0.12117003 0.12136316 0.0
3729991 2 0.15504478 0.15504478 0.21920957 0.21888377 0.21920957 0.0
3783786 2 0.12529516 0.12535042 0.17560743 0.17424645 0.17560743 0.0
3796724 1 0.18190241 0.18190241 0.2572637 0.25681448 0.2572637 0.0
3870869 2 0.1387776 0.1387776 0.19591936 0.19521978 0.19591936 0.0
3891987 2 0.10476785 0.10476785 0.14796713 0.14803475 0.14803475 0.0
