pmcid	title	abstract	body	relevancy
3615923	0.4517032	0.13988253	0.14103924	0
2726558	0.40958244	0.14441638	0.12752517	0
3641938	0.3968703	0.12888722	0.14640485	0
3539052	0.37700865	0.122731544	0.14028864	0
3521814	0.32728016	0.3348008	0.33705232	0
3163221	0.31632292	0.13592899	0.118432865	0
2737768	0.30677933	0.13197653	0.107595995	0
3132325	0.3006738	0.14585969	0.1013082	0
3074290	0.2796935	0.121663876	0.0856092	0
2769272	0.2715185	0.0690397	0.069578014	0
3416889	0.2631101	0.26963007	0.2716509	0
2955474	0.26191083	0.27043715	0.30500865	0
3520688	0.25259495	0.09555037	0.08204065	0
3649559	0.2445976	0.33140308	0.27871108	0
3245485	0.24385333	0.07804287	0.061537936	0
3170353	0.23352924	0.077973984	0.06443073	0
3789898	0.23305547	0.29945624	0.2640272	0
3555585	0.22212252	0.22935353	0.23125008	0
3298231	0.22110054	0.2282983	0.23018612	0
3318675	0.22024763	0.29289827	0.24968903	0
3383153	0.22008343	0.2255372	0.22722755	2
3579048	0.21934134	0.22477673	0.2264614	0
2672458	0.2157066	0.0	0.0	0
3499211	0.21234757	0.21873082	0.22029753	0
2803987	0.20933679	0.21414718	0.21558732	0
3147160	0.2069708	0.28363258	0.23424205	0
3557637	0.20543168	0.26159424	0.21387337	0
2804148	0.20284241	0.2083534	0.20997795	2
3600336	0.20237976	0.20739484	0.20894924	0
3414810	0.20153213	0.20759025	0.20907716	0
1950873	0.20123677	0.20622352	0.20776914	0
3039579	0.19770423	0.20364729	0.20510596	0
3132373	0.19746225	0.27251235	0.20485492	0
3513595	0.1972103	0.20363033	0.20531416	0
3259140	0.1958881	0.20074229	0.20224681	0
3521621	0.19488184	0.19971108	0.20120789	0
2705819	0.19090027	0.19663878	0.19804725	2
3833587	0.19062015	0.19682565	0.19845323	0
3200192	0.1903197	0.19651541	0.21790038	0
3487217	0.18983395	0.2639373	0.21857527	0
1993945	0.18972369	0.19408338	0.1953886	0
3346266	0.18895969	0.19409351	0.19560687	0
3619046	0.18834275	0.19300999	0.19445655	0
3291708	0.18812568	0.19244865	0.19374287	0
2710973	0.18769632	0.19200943	0.1933007	2
3658867	0.18542981	0.19100392	0.19237202	0
3434906	0.18121399	0.18570456	0.18709639	0
2740235	0.1811525	0.18531522	0.18656147	0
2694806	0.1795698	0.18541555	0.18694875	0
2859477	0.1780753	0.25573686	0.20391822	0
3088395	0.17752227	0.18160157	0.18282285	0
3581796	0.17630005	0.18159969	0.20408729	0
3572695	0.17610061	0.18088506	0.18229546	0
3780548	0.17577991	0.22847845	0.18300314	0
3299167	0.17574413	0.1805189	0.18192643	0
3160001	0.17524594	0.17958862	0.1809346	0
3350058	0.17437914	0.17911682	0.18051341	0
2686340	0.17433695	0.17834306	0.17954242	2
2697592	0.17246717	0.17765161	0.1919775	0
2538522	0.17189465	0.17584465	0.17702721	0
3205379	0.17169936	0.23566441	0.1958163	0
3209594	0.17153433	0.17578503	0.1771025	0
3557580	0.16883585	0.17271556	0.17387706	0
2740311	0.168337	0.17291051	0.17425872	0
2728612	0.16657631	0.17199907	0.1917518	0
3785054	0.16644965	0.17027453	0.1714196	0
2772271	0.16300426	0.16674998	0.16787137	0
2691651	0.16272189	0.16675422	0.168004	0
2631494	0.16207284	0.21303822	0.1681406	0
3284276	0.161803	0.166199	0.18386231	0
2567964	0.16001084	0.16521987	0.16658607	0
2803817	0.15897721	0.20392293	0.16372408	0
3310834	0.15849932	0.16242701	0.16364437	0
3495359	0.1583884	0.16269164	0.16396017	0
2697586	0.15830512	0.0	0.0	0
3686070	0.15812957	0.16327737	0.16462754	0
2906497	0.15759388	0.16149914	0.16270955	0
3227363	0.15583637	0.15969808	0.16089499	0
2526518	0.15545125	0.16012418	0.16127111	0
3280479	0.15494172	0.15878125	0.17823601	0
2878694	0.15462518	0.15817833	0.1592421	0
3281253	0.15445338	0.1586497	0.1598867	2
2797594	0.15433858	0.15897806	0.17827675	0
3429832	0.15295607	0.1567464	0.1579212	0
3508111	0.15262361	0.15759216	0.1588953	0
3373975	0.15156776	0.15650193	0.15779604	0
3566391	0.15056829	0.15402822	0.15506408	0
3716024	0.15014806	0.15503602	0.15631802	0
3016304	0.14986448	0.1547432	0.15602279	0
3599449	0.14925137	0.15411013	0.17077264	0
3033857	0.14919421	0.15262257	0.15364896	2
3632172	0.14854674	0.15258257	0.15377228	0
2494620	0.14801449	0.15168236	0.15281919	0
3485988	0.14723575	0.15061909	0.16634384	0
3129087	0.14700633	0.151792	0.15304719	0
3108775	0.1466108	0.14997977	0.16936165	0
3065056	0.14567359	0.14963137	0.15079807	0
3587677	0.14540046	0.15013386	0.15137532	0
3825604	0.14505899	0.14978127	0.1641118	0
3048066	0.14446808	0.14917113	0.16911109	0
2859737	0.14404722	0.14796081	0.16686387	0
3634178	0.1421931	0.14605632	0.14719513	0
2442122	0.14199461	0.14525752	0.1462344	2
3660211	0.14194539	0.14621234	0.1472596	0
3871041	0.14077638	0.14500818	0.14604683	0
3712159	0.13924988	0.14378306	0.14497201	0
3412712	0.13870317	0.14214031	0.14320563	0
2686929	0.13862227	0.1420574	0.16247386	0
2045103	0.13837346	0.19929837	0.16054885	0
3161236	0.13822232	0.14272206	0.16431557	0
2629964	0.13746925	0.14120412	0.1423051	0
2895179	0.13708627	0.1402364	0.14117949	0
3329472	0.13686043	0.14000535	0.1409469	0
2855435	0.13669412	0.14008148	0.14113137	0
3349957	0.13524008	0.13964272	0.15578102	0
3336249	0.13422288	0.18410355	0.15331878	0
2760694	0.13395195	0.13703005	0.13795158	0
2911602	0.13391243	0.13755068	0.13862318	0
3575960	0.13315849	0.13716127	0.13814373	0
3487315	0.13174552	0.1360344	0.13715927	2
2845145	0.13092123	0.18715625	0.15209268	0
1994045	0.1305887	0.13413665	0.13518253	0
3614262	0.1303614	0.1335918	0.13459305	0
3420585	0.13007104	0.13305996	0.1339548	0
2693835	0.1299892	0.1332104	0.1342088	0
3658255	0.12944716	0.13296409	0.15055877	0
3184652	0.12942033	0.13262741	0.13362144	0
2672143	0.12927257	0.13348092	0.15075551	0
2892692	0.1292434	0.13312851	0.15057676	0
3460030	0.12921439	0.132725	0.13375986	0
2927475	0.12865585	0.13252328	0.13347252	0
3027449	0.1284614	0.13141334	0.1322971	0
2737801	0.12828447	0.13176979	0.13279723	0
2740182	0.12775613	0.13159654	0.13253912	0
2797375	0.12758587	0.18008482	0.13139543	0
2962261	0.12746969	0.13062847	0.15278035	0
3249317	0.12705997	0.18489537	0.15020777	0
2693661	0.12648334	0.12991974	0.13093275	0
1994028	0.12618549	0.12931243	0.1302816	2
3629350	0.12586592	0.12898494	0.12995166	0
3423408	0.12582304	0.1299191	0.13099341	0
3006050	0.12552086	0.1289311	0.1299364	0
2943156	0.124721274	0.12758726	0.1284453	0
3361053	0.12425692	0.12733606	0.12829041	2
3099620	0.12412706	0.12749945	0.12849358	0
3491047	0.12366758	0.12702748	0.12801793	0
3752881	0.12363668	0.12699574	0.12798594	0
