pmcid relevancy abstract body title
1097737 1 0.14690529 0.12930325 0.14690529
1236946 1 0.15838932 0.13959022 0.15838932
1277006 1 0.11243145 0.09938968 0.11243145
128832 1 0.05453714 0.048002556 0.05453714
137370 1 0.0 0.0 0.0
1379647 1 0.075912446 0.066816695 0.075912446
1382265 1 0.16287516 0.14335963 0.16287516
1402327 1 0.103170775 0.090753816 0.103170775
1434765 1 0.1352523 0.11961997 0.1352523
1471781 1 0.1886797 0.16687228 0.1886797
1472097 1 0.21123224 0.18592261 0.21123224
1475565 1 0.17017066 0.149781 0.17017066
1513525 1 0.15545435 0.13742203 0.15545435
1522014 1 0.19154932 0.16933006 0.19154932
1557854 1 0.24555543 0.2164107 0.24555543
1794449 1 0.13996942 0.12335657 0.13996942
183864 1 0.1250303 0.110579416 0.1250303
2063499 1 0.20886572 0.18463778 0.20886572
2248586 1 0.06541683 0.05754369 0.06541683
2291314 1 0.10504557 0.09240297 0.10504557
2385343 1 0.0077631804 0.00686267 0.0077631804
2385744 2 0.0 0.0 0.0
2390579 1 0.18831524 0.16654995 0.18831524
2426706 1 0.18592153 0.16364461 0.18592153
2474850 1 0.115693495 0.10227334 0.115693495
2496697 1 0.19972977 0.1756916 0.19972977
2518380 2 0.11765827 0.10405944 0.11765827
2559826 1 0.15115353 0.13321325 0.15115353
2585577 1 0.11024721 0.09697858 0.11024721
2627525 1 0.1742132 0.15333916 0.1742132
2631053 1 0.11608839 0.10211675 0.11608839
2648945 1 0.16905695 0.14871036 0.16905695
2677268 1 0.08704251 0.07698222 0.08704251
2687896 1 0.15489227 0.13633324 0.15489227
2698060 1 0.092667006 0.08151422 0.092667006
2767133 1 0.14449933 0.12734883 0.14449933
2769363 1 0.17900401 0.15831491 0.17900401
2772260 1 0.10178386 0.09001978 0.10178386
2775026 1 0.15958157 0.14046067 0.15958157
2780634 1 0.11544869 0.101554036 0.11544869
2783048 1 0.13798408 0.121450976 0.13798408
2783161 1 0.14119789 0.12487837 0.14119789
2803848 1 0.24399923 0.2150392 0.24399923
2805656 1 0.21516682 0.190208 0.21516682
2822147 1 0.09581483 0.08474065 0.09581483
2822791 1 0.12857679 0.11310213 0.12857679
2823148 1 0.17683722 0.15555425 0.17683722
2828440 2 0.19968227 0.17575654 0.19968227
2831203 1 0.24281597 0.21372204 0.24281597
2831909 1 0.13321458 0.11776201 0.13321458
2838368 2 0.13502717 0.118776195 0.13502717
2857829 1 0.13035022 0.11473179 0.13035022
2880803 1 0.16454883 0.14501867 0.16454883
2884448 1 0.17341697 0.15254565 0.17341697
2902496 1 0.15593512 0.13725114 0.15593512
2906932 1 0.003114545 0.0027396989 0.003114545
2908877 1 0.2527027 0.22349557 0.2527027
2909783 1 0.0 0.0 0.0
2923795 1 0.19378947 0.17056982 0.19378947
2935134 1 0.21710692 0.1913387 0.21710692
2940086 1 0.11850475 0.104242295 0.11850475
2984268 1 0.2683164 0.23647015 0.2683164
2994656 2 0.2996 0.26484713 0.2996
3021828 1 0.16158767 0.14284389 0.16158767
3031991 1 0.19541642 0.17283037 0.19541642
3036638 1 0.15858445 0.13958304 0.15858445
3038529 1 0.115179464 0.10186713 0.115179464
3047849 1 0.17806935 0.15673327 0.17806935
3063409 1 0.15474847 0.13612396 0.15474847
3083989 1 0.094841205 0.08358459 0.094841205
3087163 1 0.16238958 0.14284544 0.16238958
3087248 1 0.17461717 0.154362 0.17461717
3089911 2 0.21936695 0.19308265 0.21936695
3093208 1 0.10502265 0.09243894 0.10502265
3099615 2 0.07721076 0.06828682 0.07721076
3106393 1 0.1536909 0.13519368 0.1536909
3113998 1 0.09735355 0.08568875 0.09735355
3114312 1 0.21781464 0.19263984 0.21781464
3114370 1 0.2013064 0.17795536 0.2013064
3130360 1 0.13928825 0.12259888 0.13928825
3130466 1 0.08266693 0.07276186 0.08266693
3137828 1 0.13588384 0.119602375 0.13588384
3145557 1 0.13982373 0.123663045 0.13982373
3150839 2 0.26207045 0.23096554 0.26207045
3159366 1 0.19707164 0.1733534 0.19707164
3162713 1 0.0 0.0 0.0
317469 1 0.1352008 0.11892892 0.1352008
3176167 1 0.10144834 0.089292906 0.10144834
3181626 2 0.16468634 0.14565204 0.16468634
3194779 1 0.10453051 0.09212388 0.10453051
3214503 1 0.09472944 0.08348609 0.09472944
3220250 2 0.13273223 0.1168284 0.13273223
3246148 1 0.11394328 0.100290716 0.11394328
3273706 1 0.110562496 0.09743994 0.110562496
3282669 1 0.13789581 0.12195795 0.13789581
3290011 1 0.14263153 0.12614632 0.14263153
3290013 2 0.06920765 0.06091526 0.06920765
3298221 1 0.05111657 0.044991832 0.05111657
3299601 2 0.13476975 0.11877406 0.13476975
3310834 1 0.14901602 0.13173054 0.14901602
3326248 1 0.15638357 0.13764587 0.15638357
3349957 1 0.22886623 0.2024141 0.22886623
3385502 1 0.1297852 0.11478475 0.1297852
3389848 2 0.16838549 0.14811972 0.16838549
3389887 1 0.11272083 0.0993421 0.11272083
3389956 1 0.21205243 0.1865312 0.21205243
3390892 1 0.08388228 0.07418725 0.08388228
3400886 1 0.29167563 0.25796404 0.29167563
3401656 1 0.06397902 0.056584388 0.06397902
3410014 1 0.10941132 0.096719876 0.10941132
3431062 1 0.13392459 0.1178063 0.13392459
3433121 1 0.18094184 0.15916486 0.18094184
3439771 1 0.13921638 0.12269291 0.13921638
3443736 1 0.2112057 0.18670635 0.2112057
3459527 1 0.1975949 0.17414251 0.1975949
3527238 1 0.13221882 0.116376504 0.13221882
3531955 2 0.10256719 0.0902777 0.10256719
3536037 2 0.10171694 0.08952933 0.10171694
3536615 1 0.14041282 0.123513654 0.14041282
3542555 1 0.14689015 0.1294559 0.14689015
3542921 1 0.15336792 0.13499154 0.15336792
3542922 1 0.13050145 0.114795156 0.13050145
