pmcid relevancy tfidf bm25 ib lmd lmj dfr
137370 2 0.052589748 0.052589748 0.07895434 0.07902123 0.07902123 0.0
1414004 2 0.061292984 0.061281685 0.08935142 0.08918872 0.08935142 0.0
1414023 2 0.05276248 0.05275315 0.076891325 0.07654567 0.076891325 0.0
2151894 2 0.04089823 0.04089823 0.05930158 0.059293557 0.059296105 0.0
2375967 2 0.04303458 0.043020792 0.06232493 0.062234912 0.06232493 0.0
2424119 2 0.07202321 0.07202321 0.10856636 0.10830322 0.10829197 0.0
2447617 2 0.048378307 0.048378307 0.070413336 0.07042204 0.070413336 0.0
2517085 2 0.029383386 0.029383386 0.04455717 0.044588096 0.04455717 0.0
2518379 2 0.056719664 0.056719664 0.08384488 0.08382547 0.08384488 0.0
2536546 2 0.08786389 0.08786389 0.13065672 0.1303609 0.13034168 0.0
2556735 2 0.0661308 0.0661308 0.09821941 0.098208226 0.09821941 0.0
2566562 2 0.09386685 0.09386685 0.13914876 0.13885711 0.13880357 0.0
2575601 2 0.101708174 0.101703055 0.117475316 0.11732789 0.117475316 0.0
2700595 2 0.14000775 0.14000775 0.20783132 0.20670073 0.20659779 0.0
2703212 2 0.11336794 0.11336794 0.16691689 0.16691689 0.16691689 0.0
2709613 2 0.07669553 0.07669553 0.112745434 0.11255164 0.112745434 0.0
2811919 2 0.05397636 0.05397636 0.078059785 0.078059785 0.078059785 0.0
2811943 2 0.05718039 0.05718039 0.08367499 0.08366214 0.08374579 0.0
2819256 2 0.04960786 0.049599547 0.073239505 0.07303294 0.073239505 0.0
2909783 2 0.08851846 0.08851846 0.13102564 0.13102564 0.13102564 0.0
2911700 2 0.090301976 0.090301976 0.09495645 0.0949689 0.09495329 0.0
2931126 2 0.10716776 0.10716776 0.15783766 0.15734152 0.15727448 0.0
3026928 2 0.077515624 0.077515624 0.102940224 0.10281034 0.10279673 0.0
3097575 2 0.07729536 0.07729536 0.113636896 0.113362744 0.11333822 0.0
3162713 2 0.06112032 0.06112032 0.09099804 0.091091715 0.091091715 0.0
3209993 2 0.036835026 0.036835026 0.054138016 0.054074954 0.054138016 0.0
3363371 2 0.047764596 0.047764596 0.071077086 0.07105031 0.071077086 0.0
3489798 2 0.054861728 0.054861728 0.080636136 0.080636136 0.080636136 0.0
3500003 2 0.10844323 0.10845174 0.1513652 0.15143533 0.1513652 0.0
3500006 2 0.06186787 0.06186787 0.09319206 0.09319206 0.09319206 0.0
3500013 2 0.04086271 0.04086271 0.060866803 0.060866803 0.060866803 0.0
3703898 2 0.058052085 0.058052085 0.08670523 0.0865683 0.08657111 0.0
3815000 2 0.13780004 0.13780004 0.20666519 0.20661303 0.20666519 0.0
3860083 2 0.043170493 0.043170493 0.063731484 0.06377516 0.06377516 0.0
