pmcid relevancy tfidf bm25 ib lmd lmj dfr
2034102 2 0.029229319 0.028767174 0.04295258 0.04364221 0.04295258 0.0
2668588 1 0.06522675 0.06451114 0.09620856 0.09732009 0.09620856 0.0
2712619 2 0.019325031 0.019057328 0.028451337 0.02884699 0.028451337 0.0
2752771 2 0.07242041 0.07242041 0.10803012 0.10803012 0.10803012 0.0
2755011 2 0.06295605 0.06295605 0.09104242 0.09104242 0.09104242 0.0
2770548 1 0.1243047 0.1243047 0.18275857 0.18293408 0.18285345 0.0
2825518 1 0.03868552 0.03823402 0.057020392 0.057724964 0.057020392 0.0
2887860 2 0.060875796 0.060875796 0.09188493 0.091841325 0.091841325 0.0
2970787 1 0.4289882 0.4289882 0.6410234 0.64148426 0.64131176 0.0
2977938 2 0.086354315 0.086354315 0.1302824 0.13029172 0.13029172 0.0
3119443 2 0.13023531 0.12824078 0.19153629 0.1944677 0.19153629 0.0
3125005 2 0.009343817 0.009343817 0.013964323 0.013937662 0.013964323 0.0
3136076 2 0.054762077 0.054762077 0.08184962 0.08188586 0.08184962 0.0
3146980 2 0.09436747 0.09436747 0.14084503 0.14096442 0.14093429 0.0
3183510 2 0.1084299 0.1084299 0.16152315 0.16218126 0.16152315 0.0
3193712 2 0.045930013 0.045930013 0.06850193 0.06850193 0.06850193 0.0
3198670 2 0.064199224 0.06366813 0.09473842 0.09566481 0.09473842 0.0
3205534 2 0.09231284 0.09231284 0.13789727 0.13799359 0.13791761 0.0
3249873 1 0.10937073 0.10937073 0.16294563 0.16331661 0.16328165 0.0
3277484 1 0.03383813 0.03383813 0.050445616 0.050445616 0.050445616 0.0
3296410 1 0.046076912 0.046076912 0.06675394 0.06675394 0.06675394 0.0
3356124 2 0.12926862 0.12926862 0.19158667 0.19185576 0.19158667 0.0
3356983 2 0.023655292 0.023655292 0.03426359 0.03426511 0.034252137 0.0
3368296 2 0.03177803 0.03177803 0.04629971 0.046300907 0.046300907 0.0
3375662 1 0.17637375 0.17637375 0.2636121 0.2636877 0.2636121 0.0
3408871 1 0.04606598 0.04606598 0.06827876 0.06824738 0.06824738 0.0
3420498 1 0.040305488 0.040305488 0.060261935 0.060252886 0.060261935 0.0
3429898 2 0.058846667 0.058846667 0.088000916 0.08802468 0.08799001 0.0
3461630 1 0.03370603 0.03323583 0.049622457 0.050328217 0.049622457 0.0
3475917 2 0.020697458 0.020697458 0.03093541 0.030937506 0.03093541 0.0
3476184 2 0.0271741 0.026900439 0.04011024 0.04049552 0.04011024 0.0
3476218 2 0.031097513 0.031097513 0.046470992 0.046484422 0.046470992 0.0
3483691 2 0.08259835 0.08135555 0.12137658 0.123304695 0.12137658 0.0
3510933 1 0.053834435 0.053834435 0.08012204 0.080400005 0.08035041 0.0
3510938 2 0.15473057 0.15473057 0.23049304 0.23098843 0.23096317 0.0
3529459 2 0.051710382 0.051710382 0.07538933 0.07556827 0.07538933 0.0
3544356 1 0.11235053 0.11235053 0.16772853 0.1679734 0.16772853 0.0
3562590 2 0.10454045 0.10454045 0.15555216 0.15546481 0.15546481 0.0
3575245 2 0.066637136 0.066637136 0.100148834 0.10027516 0.10027516 0.0
3598222 2 0.06638636 0.06638636 0.09901809 0.09901809 0.09901809 0.0
3615941 1 0.08915605 0.087831676 0.13108863 0.13311958 0.13108863 0.0
3663461 1 0.1045483 0.1045483 0.15300605 0.15321371 0.15300605 0.0
3683226 1 0.08051537 0.08051537 0.12166701 0.1216078 0.1216078 0.0
3683415 1 0.21620671 0.21620671 0.321918 0.321918 0.321918 0.0
3779461 1 0.08707669 0.08707669 0.12836069 0.12836069 0.12836069 0.0
3806158 2 0.14202237 0.1406559 0.2095542 0.21180406 0.2095542 0.0
3830281 2 0.05957197 0.05957197 0.08885386 0.08906057 0.08885386 0.0
3853872 2 0.14134884 0.14134884 0.20953521 0.20973915 0.20953521 0.0
3872708 2 0.040304895 0.040304895 0.058551453 0.058551453 0.058551453 0.0
3872718 2 0.0954971 0.0954971 0.1420348 0.1425568 0.14247544 0.0
3890907 2 0.0930619 0.0930619 0.13879946 0.13879946 0.13879946 0.0
3892129 1 0.03968346 0.03968346 0.056890268 0.056890268 0.056890268 0.0
